dcid,date,SdrAllocationsSdr
country/PNG,1987-10-31,9300000.0
country/PRY,1987-10-31,13697000.0
country/PER,1987-10-31,91319000.0
country/PHL,1987-10-31,116595000.0
country/POL,1987-10-31,0.0
country/PRT,1987-10-31,53320000.0
country/QAT,1987-10-31,12821600.0
country/ROU,1987-10-31,75950000.0
country/RWA,1987-10-31,13697000.0
country/WSM,1987-10-31,1142000.0
country/STP,1987-10-31,620000.0
country/SAU,1987-10-31,195526800.0
country/SEN,1987-10-31,24462000.0
country/SYC,1987-10-31,406400.0
country/SLE,1987-10-31,17455000.0
country/SGP,1987-10-31,16475200.0
country/SLB,1987-10-31,654400.0
country/SOM,1987-10-31,13697000.0
country/ZAF,1987-10-31,220360000.0
country/ESP,1987-10-31,298805000.0
country/LKA,1987-10-31,70868000.0
country/LCA,1987-10-31,741600.0
country/VCT,1987-10-31,353600.0
country/SDN,1987-10-31,52192000.0
country/SUR,1987-10-31,7750000.0
country/SWE,1987-10-31,246525000.0
country/SYR,1987-10-31,36564000.0
country/TZA,1987-10-31,31372000.0
country/THA,1987-10-31,84652000.0
country/TGO,1987-10-31,10975000.0
country/TON,1987-10-31,0.0
country/TTO,1987-10-31,46231000.0
country/TUN,1987-10-31,34243000.0
country/TUR,1987-10-31,112307000.0
country/UGA,1987-10-31,29396000.0
country/ARE,1987-10-31,38736800.0
country/GBR,1987-10-31,1913070000.0
country/USA,1987-10-31,4899530000.0
country/URY,1987-10-31,49977000.0
country/VUT,1987-10-31,0.0
country/VEN,1987-10-31,316890000.0
country/VNM,1987-10-31,47658000.0
country/YUG,1987-10-31,155161000.0
country/ZMB,1987-10-31,68298000.0
country/ZWE,1987-10-31,10200000.0
Earth,1987-10-31,21433330200.0
country/AFG,2013-02-28,155314267.0
country/ALB,2013-02-28,46450260.0
country/DZA,2013-02-28,1198184979.0
country/AGO,2013-02-28,273008626.0
country/ATG,2013-02-28,12499524.0
country/ARG,2013-02-28,2020039967.0
country/ARM,2013-02-28,87988659.0
country/AUS,2013-02-28,3083171021.0
country/AUT,2013-02-28,1736313856.0
country/AZE,2013-02-28,153576220.0
country/BHS,2013-02-28,124413351.0
country/BHR,2013-02-28,124350296.0
country/BGD,2013-02-28,510404987.0
country/BRB,2013-02-28,64373832.0
country/BLR,2013-02-28,368643579.0
country/BEL,2013-02-28,4323343606.0
country/BLZ,2013-02-28,17894255.0
country/BEN,2013-02-28,59167129.0
country/BTN,2013-02-28,5989462.0
country/BOL,2013-02-28,164131156.0
country/BIH,2013-02-28,160886223.0
country/BWA,2013-02-28,57432096.0
country/BRA,2013-02-28,2887077827.0
country/BRN,2013-02-28,203503552.0
country/BGR,2013-02-28,610875636.0
country/BFA,2013-02-28,57584429.0
country/BDI,2013-02-28,73849486.0
country/CPV,2013-02-28,9168679.0
country/KHM,2013-02-28,83919870.0
country/CMR,2013-02-28,177266861.0
country/CAN,2013-02-28,5988080401.0
country/CAF,2013-02-28,53369061.0
country/TCD,2013-02-28,53620770.0
country/CHL,2013-02-28,816891579.0
country/CHN,2013-02-28,6989668494.0
country/COL,2013-02-28,738323308.0
country/COM,2013-02-28,8503183.0
country/COD,2013-02-28,510856857.0
country/COG,2013-02-28,79688651.0
country/CRI,2013-02-28,156534727.0
country/CIV,2013-02-28,310904156.0
country/HRV,2013-02-28,347342312.0
country/CYP,2013-02-28,132802637.0
country/CZE,2013-02-28,780201010.0
country/DNK,2013-02-28,1531473364.0
country/DJI,2013-02-28,15158142.0
country/DMA,2013-02-28,7837687.0
country/DOM,2013-02-28,208826188.0
country/ECU,2013-02-28,288358161.0
country/EGY,2013-02-28,898452369.0
country/SLV,2013-02-28,163807000.0
country/GNQ,2013-02-28,31290436.0
country/ERI,2013-02-28,15158142.0
country/EST,2013-02-28,61965241.0
country/SWZ,2013-02-28,48284670.0
country/ETH,2013-02-28,127930540.0
country/FJI,2013-02-28,67094447.0
country/FIN,2013-02-28,1189510793.0
country/FRA,2013-02-28,10134203762.0
country/GAB,2013-02-28,146719417.0
country/GMB,2013-02-28,29768051.0
country/GEO,2013-02-28,143959389.0
country/DEU,2013-02-28,12059166873.0
country/GHA,2013-02-28,353868577.0
country/GRC,2013-02-28,782357540.0
country/GRD,2013-02-28,11165167.0
country/GTM,2013-02-28,200911003.0
country/GIN,2013-02-28,102465806.0
country/GNB,2013-02-28,13604757.0
country/GUY,2013-02-28,87085271.0
country/HTI,2013-02-28,78507957.0
country/HND,2013-02-28,123849618.0
country/HUN,2013-02-28,991051670.0
country/ISL,2013-02-28,112184400.0
country/IND,2013-02-28,3978258337.0
country/IDN,2013-02-28,1980438720.0
country/IRN,2013-02-28,1426059814.0
country/IRQ,2013-02-28,1134495508.0
country/IRL,2013-02-28,775422027.0
country/ISR,2013-02-28,883385541.0
country/ITA,2013-02-28,6576111210.0
country/JAM,2013-02-28,261643650.0
country/JPN,2013-02-28,12284969838.0
country/JOR,2013-02-28,162070636.0
country/KAZ,2013-02-28,343653571.0
country/KEN,2013-02-28,259647163.0
country/KIR,2013-02-28,5323967.0
country/KOR,2013-02-28,2404445224.0
country/XKX,2013-02-28,55368413.0
country/KWT,2013-02-28,1315573695.0
country/KGZ,2013-02-28,84736994.0
country/LAO,2013-02-28,50677761.0
country/LVA,2013-02-28,120822030.0
country/LBN,2013-02-28,193286941.0
country/LSO,2013-02-28,32878186.0
country/LBR,2013-02-28,123979015.0
country/LBY,2013-02-28,1072695711.0
country/LTU,2013-02-28,137238714.0
country/LUX,2013-02-28,246622459.0
country/MDG,2013-02-28,117089531.0
country/MWI,2013-02-28,66368637.0
country/MYS,2013-02-28,1346143721.0
country/MDV,2013-02-28,7691108.0
country/MLI,2013-02-28,89362782.0
country/MLT,2013-02-28,95401757.0
country/MHL,2013-02-28,3327479.0
country/MRT,2013-02-28,61665351.0
country/MUS,2013-02-28,96805549.0
country/MEX,2013-02-28,2851195262.0
country/FSM,2013-02-28,4806733.0
country/MDA,2013-02-28,117713577.0
country/MNG,2013-02-28,48757089.0
country/MNE,2013-02-28,25822346.0
country/MAR,2013-02-28,561422053.0
country/MOZ,2013-02-28,108838056.0
country/MMR,2013-02-28,245759346.0
country/NAM,2013-02-28,130387314.0
country/NPL,2013-02-28,68099599.0
country/NLD,2013-02-28,4836632109.0
country/NZL,2013-02-28,853757690.0
country/NIC,2013-02-28,124542747.0
country/NER,2013-02-28,62937711.0
country/NGA,2013-02-28,1675375490.0
country/MKD,2013-02-28,65616876.0
country/NOR,2013-02-28,1563069795.0
country/OMN,2013-02-28,178817153.0
country/PAK,2013-02-28,988564251.0
country/PLW,2013-02-28,2957665.0
country/PAN,2013-02-28,197011025.0
country/PNG,2013-02-28,125494317.0
country/PRY,2013-02-28,95193533.0
country/PER,2013-02-28,609893068.0
country/PHL,2013-02-28,837964699.0
country/POL,2013-02-28,1304639688.0
country/PRT,2013-02-28,806476958.0
country/QAT,2013-02-28,251404103.0
country/ROU,2013-02-28,984767719.0
country/RUS,2013-02-28,5671802571.0
country/RWA,2013-02-28,76821809.0
country/WSM,2013-02-28,11091036.0
country/SMR,2013-02-28,15533846.0
country/STP,2013-02-28,7098061.0
country/SAU,2013-02-28,6682495468.0
country/SEN,2013-02-28,154800399.0
country/SRB,2013-02-28,445035749.0
country/SYC,2013-02-28,8282473.0
country/SLE,2013-02-28,99505615.0
country/SGP,2013-02-28,744212963.0
country/SVK,2013-02-28,340477093.0
country/SVN,2013-02-28,215881743.0
country/SLB,2013-02-28,9908306.0
country/SOM,2013-02-28,46462893.0
country/ZAF,2013-02-28,1785415141.0
country/SSD,2013-02-28,105406112.0
country/ESP,2013-02-28,2827557226.0
country/LKA,2013-02-28,395460206.0
country/KNA,2013-02-28,8503183.0
country/LCA,2013-02-28,14566777.0
country/VCT,2013-02-28,7911818.0
country/SDN,2013-02-28,177992273.0
country/SUR,2013-02-28,88092106.0
country/SWE,2013-02-28,2248964456.0
country/CHE,2013-02-28,3288037190.0
country/SYR,2013-02-28,279182398.0
country/TJK,2013-02-28,82083426.0
country/TZA,2013-02-28,190511413.0
country/THA,2013-02-28,970266384.0
country/TLS,2013-02-28,7727908.0
country/TGO,2013-02-28,70330612.0
country/TON,2013-02-28,6580827.0
country/TTO,2013-02-28,321134936.0
country/TUN,2013-02-28,272775783.0
country/TKM,2013-02-28,69818076.0
country/TUV,2013-02-28,1688713.0
country/TUR,2013-02-28,1071329729.0
country/UGA,2013-02-28,173060260.0
country/UKR,2013-02-28,1309443407.0
country/ARE,2013-02-28,568406413.0
country/GBR,2013-02-28,10134203762.0
country/USA,2013-02-28,35315680813.0
country/URY,2013-02-28,293259926.0
country/UZB,2013-02-28,262789980.0
country/VUT,2013-02-28,16266741.0
country/VEN,2013-02-28,2543255876.0
country/VNM,2013-02-28,314792001.0
country/YEM,2013-02-28,232251303.0
country/ZMB,2013-02-28,469137515.0
country/ZWE,2013-02-28,272178883.0
Earth,2013-02-28,204090679885.0
country/AFG,2010-12-31,155314267.0
country/ALB,2010-12-31,46450260.0
country/DZA,2010-12-31,1198184979.0
country/AGO,2010-12-31,273008626.0
country/ATG,2010-12-31,12499524.0
country/ARG,2010-12-31,2020039967.0
country/ARM,2010-12-31,87988659.0
country/AUS,2010-12-31,3083171021.0
country/AUT,2010-12-31,1736313856.0
country/AZE,2010-12-31,153576220.0
country/BHS,2010-12-31,124413351.0
country/BHR,2010-12-31,124350296.0
country/BGD,2010-12-31,510404987.0
country/BRB,2010-12-31,64373832.0
country/BLR,2010-12-31,368643579.0
country/BEL,2010-12-31,4323343606.0
country/BLZ,2010-12-31,17894255.0
country/BEN,2010-12-31,59167129.0
country/BTN,2010-12-31,5989462.0
country/BOL,2010-12-31,164131156.0
country/BIH,2010-12-31,160886223.0
country/BWA,2010-12-31,57432096.0
country/BRA,2010-12-31,2887077827.0
country/BRN,2010-12-31,203503552.0
country/BGR,2010-12-31,610875636.0
country/BFA,2010-12-31,57584429.0
country/BDI,2010-12-31,73849486.0
country/CPV,2010-12-31,9168679.0
country/KHM,2010-12-31,83919870.0
country/CMR,2010-12-31,177266861.0
country/CAN,2010-12-31,5988080401.0
country/CAF,2010-12-31,53369061.0
country/TCD,2010-12-31,53620770.0
country/CHL,2010-12-31,816891579.0
country/CHN,2010-12-31,6989668494.0
country/COL,2010-12-31,738323308.0
country/COM,2010-12-31,8503183.0
country/COD,2010-12-31,510856857.0
country/COG,2010-12-31,79688651.0
country/CRI,2010-12-31,156534727.0
country/CIV,2010-12-31,310904156.0
country/HRV,2010-12-31,347342312.0
country/CYP,2010-12-31,132802637.0
country/CZE,2010-12-31,780201010.0
country/DNK,2010-12-31,1531473364.0
country/DJI,2010-12-31,15158142.0
country/DMA,2010-12-31,7837687.0
country/DOM,2010-12-31,208826188.0
country/ECU,2010-12-31,288358161.0
country/EGY,2010-12-31,898452369.0
country/SLV,2010-12-31,163807000.0
country/GNQ,2010-12-31,31290436.0
country/ERI,2010-12-31,15158142.0
country/EST,2010-12-31,61965241.0
country/SWZ,2010-12-31,48284670.0
country/ETH,2010-12-31,127930540.0
country/FJI,2010-12-31,67094447.0
country/FIN,2010-12-31,1189510793.0
country/FRA,2010-12-31,10134203762.0
country/GAB,2010-12-31,146719417.0
country/GMB,2010-12-31,29768051.0
country/GEO,2010-12-31,143959389.0
country/DEU,2010-12-31,12059166873.0
country/GHA,2010-12-31,353868577.0
country/GRC,2010-12-31,782357540.0
country/GRD,2010-12-31,11165167.0
country/GTM,2010-12-31,200911003.0
country/GIN,2010-12-31,102465806.0
country/GNB,2010-12-31,13604757.0
country/GUY,2010-12-31,87085271.0
country/HTI,2010-12-31,78507957.0
country/HND,2010-12-31,123849618.0
country/HUN,2010-12-31,991051670.0
country/ISL,2010-12-31,112184400.0
country/IND,2010-12-31,3978258337.0
country/IDN,2010-12-31,1980438720.0
country/IRN,2010-12-31,1426059814.0
country/IRQ,2010-12-31,1134495508.0
country/IRL,2010-12-31,775422027.0
country/ISR,2010-12-31,883385541.0
country/ITA,2010-12-31,6576111210.0
country/JAM,2010-12-31,261643650.0
country/JPN,2010-12-31,12284969838.0
country/JOR,2010-12-31,162070636.0
country/KAZ,2010-12-31,343653571.0
country/KEN,2010-12-31,259647163.0
country/KIR,2010-12-31,5323967.0
country/KOR,2010-12-31,2404445224.0
country/XKX,2010-12-31,55368413.0
country/KWT,2010-12-31,1315573695.0
country/KGZ,2010-12-31,84736994.0
country/LAO,2010-12-31,50677761.0
country/LVA,2010-12-31,120822030.0
country/LBN,2010-12-31,193286941.0
country/LSO,2010-12-31,32878186.0
country/LBR,2010-12-31,123979015.0
country/LBY,2010-12-31,1072695711.0
country/LTU,2010-12-31,137238714.0
country/LUX,2010-12-31,246622459.0
country/MDG,2010-12-31,117089531.0
country/MWI,2010-12-31,66368637.0
country/MYS,2010-12-31,1346143721.0
country/MDV,2010-12-31,7691108.0
country/MLI,2010-12-31,89362782.0
country/MLT,2010-12-31,95401757.0
country/MHL,2010-12-31,3327479.0
country/MRT,2010-12-31,61665351.0
country/MUS,2010-12-31,96805549.0
country/MEX,2010-12-31,2851195262.0
country/FSM,2010-12-31,4806733.0
country/MDA,2010-12-31,117713577.0
country/MNG,2010-12-31,48757089.0
country/MNE,2010-12-31,25822346.0
country/MAR,2010-12-31,561422053.0
country/MOZ,2010-12-31,108838056.0
country/MMR,2010-12-31,245759346.0
country/NAM,2010-12-31,130387314.0
country/NPL,2010-12-31,68099599.0
country/NLD,2010-12-31,4836632109.0
country/NZL,2010-12-31,853757690.0
country/NIC,2010-12-31,124542747.0
country/NER,2010-12-31,62937711.0
country/NGA,2010-12-31,1675375490.0
country/MKD,2010-12-31,65616876.0
country/NOR,2010-12-31,1563069795.0
country/OMN,2010-12-31,178817153.0
country/PAK,2010-12-31,988564251.0
country/PLW,2010-12-31,2957665.0
country/PAN,2010-12-31,197011025.0
country/PNG,2010-12-31,125494317.0
country/PRY,2010-12-31,95193533.0
country/PER,2010-12-31,609893068.0
country/PHL,2010-12-31,837964699.0
country/POL,2010-12-31,1304639688.0
country/PRT,2010-12-31,806476958.0
country/QAT,2010-12-31,251404103.0
country/ROU,2010-12-31,984767719.0
country/RUS,2010-12-31,5671802571.0
country/RWA,2010-12-31,76821809.0
country/WSM,2010-12-31,11091036.0
country/SMR,2010-12-31,15533846.0
country/STP,2010-12-31,7098061.0
country/SAU,2010-12-31,6682495468.0
country/SEN,2010-12-31,154800399.0
country/SRB,2010-12-31,445035749.0
country/SYC,2010-12-31,8282473.0
country/SLE,2010-12-31,99505615.0
country/SGP,2010-12-31,744212963.0
country/SVK,2010-12-31,340477093.0
country/SVN,2010-12-31,215881743.0
country/SLB,2010-12-31,9908306.0
country/SOM,2010-12-31,46462893.0
country/ZAF,2010-12-31,1785415141.0
country/ESP,2010-12-31,2827557226.0
country/LKA,2010-12-31,395460206.0
country/KNA,2010-12-31,8503183.0
country/LCA,2010-12-31,14566777.0
country/VCT,2010-12-31,7911818.0
country/SDN,2010-12-31,177992273.0
country/SUR,2010-12-31,88092106.0
country/SWE,2010-12-31,2248964456.0
country/CHE,2010-12-31,3288037190.0
country/SYR,2010-12-31,279182398.0
country/TJK,2010-12-31,82083426.0
country/TZA,2010-12-31,190511413.0
country/THA,2010-12-31,970266384.0
country/TLS,2010-12-31,7727908.0
country/TGO,2010-12-31,70330612.0
country/TON,2010-12-31,6580827.0
country/TTO,2010-12-31,321134936.0
country/TUN,2010-12-31,272775783.0
country/TKM,2010-12-31,69818076.0
country/TUV,2010-12-31,1688713.0
country/TUR,2010-12-31,1071329729.0
country/UGA,2010-12-31,173060260.0
country/UKR,2010-12-31,1309443407.0
country/ARE,2010-12-31,568406413.0
country/GBR,2010-12-31,10134203762.0
country/USA,2010-12-31,35315680813.0
country/URY,2010-12-31,293259926.0
country/UZB,2010-12-31,262789980.0
country/VUT,2010-12-31,16266741.0
country/VEN,2010-12-31,2543255876.0
country/VNM,2010-12-31,314792001.0
country/YEM,2010-12-31,232251303.0
country/ZMB,2010-12-31,469137515.0
country/ZWE,2010-12-31,272178883.0
Earth,2010-12-31,203985273773.0
country/AFG,2021-03-31,155314267.0
country/ALB,2021-03-31,46450260.0
country/DZA,2021-03-31,1198184979.0
country/AND,2021-03-31,35372189.0
country/AGO,2021-03-31,273008626.0
country/ATG,2021-03-31,12499524.0
country/ARG,2021-03-31,2020039967.0
country/ARM,2021-03-31,87988659.0
country/AUS,2021-03-31,3083171021.0
country/AUT,2021-03-31,1736313856.0
country/AZE,2021-03-31,153576220.0
country/BHS,2021-03-31,124413351.0
country/BHR,2021-03-31,124350296.0
country/BGD,2021-03-31,510404987.0
country/BRB,2021-03-31,64373832.0
country/BLR,2021-03-31,368643579.0
country/BEL,2021-03-31,4323343606.0
country/BLZ,2021-03-31,17894255.0
country/BEN,2021-03-31,59167129.0
country/BTN,2021-03-31,5989462.0
country/BOL,2021-03-31,164131156.0
country/BIH,2021-03-31,160886223.0
country/BWA,2021-03-31,57432096.0
country/BRA,2021-03-31,2887077827.0
country/BRN,2021-03-31,203503552.0
country/BGR,2021-03-31,610875636.0
country/BFA,2021-03-31,57584429.0
country/BDI,2021-03-31,73849486.0
country/CPV,2021-03-31,9168679.0
country/KHM,2021-03-31,83919870.0
country/CMR,2021-03-31,177266861.0
country/CAN,2021-03-31,5988080401.0
country/CAF,2021-03-31,53369061.0
country/TCD,2021-03-31,53620770.0
country/CHL,2021-03-31,816891579.0
country/CHN,2021-03-31,6989668494.0
country/COL,2021-03-31,738323308.0
country/COM,2021-03-31,8503183.0
country/COD,2021-03-31,510856857.0
country/COG,2021-03-31,79688651.0
country/CRI,2021-03-31,156534727.0
country/CIV,2021-03-31,310904156.0
country/HRV,2021-03-31,347342312.0
country/CYP,2021-03-31,132802637.0
country/CZE,2021-03-31,780201010.0
country/DNK,2021-03-31,1531473364.0
country/DJI,2021-03-31,15158142.0
country/DMA,2021-03-31,7837687.0
country/DOM,2021-03-31,208826188.0
country/ECU,2021-03-31,288358161.0
country/EGY,2021-03-31,898452369.0
country/SLV,2021-03-31,163807000.0
country/GNQ,2021-03-31,31290436.0
country/ERI,2021-03-31,15158142.0
country/EST,2021-03-31,61965241.0
country/SWZ,2021-03-31,48284670.0
country/ETH,2021-03-31,127930540.0
country/FJI,2021-03-31,67094447.0
country/FIN,2021-03-31,1189510793.0
country/FRA,2021-03-31,10134203762.0
country/GAB,2021-03-31,146719417.0
country/GMB,2021-03-31,29768051.0
country/GEO,2021-03-31,143959389.0
country/DEU,2021-03-31,12059166873.0
country/GHA,2021-03-31,353868577.0
country/GRC,2021-03-31,782357540.0
country/GRD,2021-03-31,11165167.0
country/GTM,2021-03-31,200911003.0
country/GIN,2021-03-31,102465806.0
country/GNB,2021-03-31,13604757.0
country/GUY,2021-03-31,87085271.0
country/HTI,2021-03-31,78507957.0
country/HND,2021-03-31,123849618.0
country/HUN,2021-03-31,991051670.0
country/ISL,2021-03-31,112184400.0
country/IND,2021-03-31,3978258337.0
country/IDN,2021-03-31,1980438720.0
country/IRN,2021-03-31,1426059814.0
country/IRQ,2021-03-31,1134495508.0
country/IRL,2021-03-31,775422027.0
country/ISR,2021-03-31,883385541.0
country/ITA,2021-03-31,6576111210.0
country/JAM,2021-03-31,261643650.0
country/JPN,2021-03-31,12284969838.0
country/JOR,2021-03-31,162070636.0
country/KAZ,2021-03-31,343653571.0
country/KEN,2021-03-31,259647163.0
country/KIR,2021-03-31,5323967.0
country/KOR,2021-03-31,2404445224.0
country/XKX,2021-03-31,55368413.0
country/KWT,2021-03-31,1315573695.0
country/KGZ,2021-03-31,84736994.0
country/LAO,2021-03-31,50677761.0
country/LVA,2021-03-31,120822030.0
country/LBN,2021-03-31,193286941.0
country/LSO,2021-03-31,32878186.0
country/LBR,2021-03-31,123979015.0
country/LBY,2021-03-31,1072695711.0
country/LTU,2021-03-31,137238714.0
country/LUX,2021-03-31,246622459.0
country/MDG,2021-03-31,117089531.0
country/MWI,2021-03-31,66368637.0
country/MYS,2021-03-31,1346143721.0
country/MDV,2021-03-31,7691108.0
country/MLI,2021-03-31,89362782.0
country/MLT,2021-03-31,95401757.0
country/MHL,2021-03-31,3327479.0
country/MRT,2021-03-31,61665351.0
country/MUS,2021-03-31,96805549.0
country/MEX,2021-03-31,2851195262.0
country/FSM,2021-03-31,4806733.0
country/MDA,2021-03-31,117713577.0
country/MNG,2021-03-31,48757089.0
country/MNE,2021-03-31,25822346.0
country/MAR,2021-03-31,561422053.0
country/MOZ,2021-03-31,108838056.0
country/MMR,2021-03-31,245759346.0
country/NAM,2021-03-31,130387314.0
country/NRU,2021-03-31,861370.0
country/NPL,2021-03-31,68099599.0
country/NLD,2021-03-31,4836632109.0
country/NZL,2021-03-31,853757690.0
country/NIC,2021-03-31,124542747.0
country/NER,2021-03-31,62937711.0
country/NGA,2021-03-31,1675375490.0
country/MKD,2021-03-31,65616876.0
country/NOR,2021-03-31,1563069795.0
country/OMN,2021-03-31,178817153.0
country/PAK,2021-03-31,988564251.0
country/PLW,2021-03-31,2957665.0
country/PAN,2021-03-31,197011025.0
country/PNG,2021-03-31,125494317.0
country/PRY,2021-03-31,95193533.0
country/PER,2021-03-31,609893068.0
country/PHL,2021-03-31,837964699.0
country/POL,2021-03-31,1304639688.0
country/PRT,2021-03-31,806476958.0
country/QAT,2021-03-31,251404103.0
country/ROU,2021-03-31,984767719.0
country/RUS,2021-03-31,5671802571.0
country/RWA,2021-03-31,76821809.0
country/WSM,2021-03-31,11091036.0
country/SMR,2021-03-31,15533846.0
country/STP,2021-03-31,7098061.0
country/SAU,2021-03-31,6682495468.0
country/SEN,2021-03-31,154800399.0
country/SRB,2021-03-31,445035749.0
country/SYC,2021-03-31,8282473.0
country/SLE,2021-03-31,99505615.0
country/SGP,2021-03-31,744212963.0
country/SVK,2021-03-31,340477093.0
country/SVN,2021-03-31,215881743.0
country/SLB,2021-03-31,9908306.0
country/SOM,2021-03-31,50619208.0
country/ZAF,2021-03-31,1785415141.0
country/SSD,2021-03-31,105406112.0
country/ESP,2021-03-31,2827557226.0
country/LKA,2021-03-31,395460206.0
