dcid,date,SdrHoldingsSdr
country/WSM,1987-10-31,1757600.0
country/STP,1987-10-31,8840.0
country/SAU,1987-10-31,372758931.0
country/SEN,1987-10-31,1495614.0
country/SYC,1987-10-31,7723.0
country/SLE,1987-10-31,0.0
country/SGP,1987-10-31,79248998.0
country/SLB,1987-10-31,46661.0
country/SOM,1987-10-31,0.0
country/ZAF,1987-10-31,6187730.0
country/ESP,1987-10-31,412661959.0
country/LKA,1987-10-31,3887293.0
country/LCA,1987-10-31,693.0
country/VCT,1987-10-31,960.0
country/SDN,1987-10-31,0.0
country/SUR,1987-10-31,1672.0
country/SWE,1987-10-31,284993397.0
country/SYR,1987-10-31,0.0
country/TZA,1987-10-31,22611840.0
country/THA,1987-10-31,46381369.0
country/TGO,1987-10-31,795935.0
country/TON,1987-10-31,45251.0
country/TTO,1987-10-31,47782210.0
country/TUN,1987-10-31,29370518.0
country/TUR,1987-10-31,4658199.0
country/UGA,1987-10-31,0.0
country/ARE,1987-10-31,79165214.0
country/GBR,1987-10-31,1164266500.0
country/USA,1987-10-31,7094949367.0
country/URY,1987-10-31,41777431.0
country/VUT,1987-10-31,243761.0
country/VEN,1987-10-31,525744471.0
country/VNM,1987-10-31,0.0
country/YUG,1987-10-31,7629204.0
country/ZMB,1987-10-31,0.0
country/ZWE,1987-10-31,4289548.0
Earth,1987-10-31,21453774322.0
country/AFG,2013-02-28,123802788.0
country/ALB,2013-02-28,51409269.0
country/DZA,2013-02-28,1074361383.0
country/AGO,2013-02-28,244895492.0
country/ATG,2013-02-28,327172.0
country/ARG,2013-02-28,2053076648.0
country/ARM,2013-02-28,14126628.0
country/AUS,2013-02-28,2927460621.0
country/AUT,2013-02-28,1539156370.0
country/AZE,2013-02-28,158129544.0
country/BHS,2013-02-28,18483920.0
country/BHR,2013-02-28,128593647.0
country/BGD,2013-02-28,391192844.0
country/BRB,2013-02-28,56495204.0
country/BLR,2013-02-28,369700261.0
country/BEL,2013-02-28,4111499607.0
country/BLZ,2013-02-28,20030270.0
country/BEN,2013-02-28,49695073.0
country/BTN,2013-02-28,6428579.0
country/BOL,2013-02-28,165415500.0
country/BIH,2013-02-28,918270.0
country/BWA,2013-02-28,85583861.0
country/BRA,2013-02-28,2593757844.0
country/BRN,2013-02-28,216480521.0
country/BGR,2013-02-28,611114478.0
country/BFA,2013-02-28,48139640.0
country/BDI,2013-02-28,81898319.0
country/CPV,2013-02-28,2735128.0
country/KHM,2013-02-28,68371899.0
country/CMR,2013-02-28,15237634.0
country/CAN,2013-02-28,5696329609.0
country/CAF,2013-02-28,2756349.0
country/TCD,2013-02-28,49727.0
country/CHL,2013-02-28,788264269.0
country/CHN,2013-02-28,7390548852.0
country/COL,2013-02-28,736095074.0
country/COM,2013-02-28,11346687.0
country/COD,2013-02-28,352279737.0
country/COG,2013-02-28,70230339.0
country/CRI,2013-02-28,132521344.0
country/CIV,2013-02-28,272815046.0
country/HRV,2013-02-28,304209678.0
country/CYP,2013-02-28,115318807.0
country/CZE,2013-02-28,750931831.0
country/DNK,2013-02-28,1468037199.0
country/DJI,2013-02-28,8296124.0
country/DMA,2013-02-28,1359417.0
country/DOM,2013-02-28,13849859.0
country/ECU,2013-02-28,15709968.0
country/EGY,2013-02-28,819652012.0
country/SLV,2013-02-28,164304889.0
country/GNQ,2013-02-28,21157455.0
country/ERI,2013-02-28,3605733.0
country/EST,2013-02-28,62030272.0
country/SWZ,2013-02-28,44560644.0
country/ETH,2013-02-28,97230781.0
country/FJI,2013-02-28,51084872.0
country/FIN,2013-02-28,1125341945.0
country/FRA,2013-02-28,9500237187.0
country/GAB,2013-02-28,132803551.0
country/GMB,2013-02-28,24165860.0
country/GEO,2013-02-28,139936018.0
country/DEU,2013-02-28,11591807851.0
country/GHA,2013-02-28,256641022.0
country/GRC,2013-02-28,553491633.0
country/GRD,2013-02-28,10072481.0
country/GTM,2013-02-28,174097917.0
country/GIN,2013-02-28,78466362.0
country/GNB,2013-02-28,12385475.0
country/GUY,2013-02-28,3309465.0
country/HTI,2013-02-28,68824433.0
country/HND,2013-02-28,95327873.0
country/HUN,2013-02-28,212485346.0
country/ISL,2013-02-28,6307708.0
country/IND,2013-02-28,2886604565.0
country/IDN,2013-02-28,1761346889.0
country/IRN,2013-02-28,1540809441.0
country/IRQ,2013-02-28,1119077688.0
country/IRL,2013-02-28,641274226.0
country/ISR,2013-02-28,830700206.0
country/ITA,2013-02-28,6156322128.0
country/JAM,2013-02-28,197964838.0
country/JPN,2013-02-28,12956167331.0
country/JOR,2013-02-28,142652304.0
country/KAZ,2013-02-28,345628692.0
country/KEN,2013-02-28,9907474.0
country/KIR,2013-02-28,5351717.0
country/KOR,2013-02-28,2277748785.0
country/XKX,2013-02-28,54127349.0
country/KWT,2013-02-28,1446097084.0
country/KGZ,2013-02-28,118038039.0
country/LAO,2013-02-28,51073472.0
country/LVA,2013-02-28,101976028.0
country/LBN,2013-02-28,192331201.0
country/LSO,2013-02-28,37551876.0
country/LBR,2013-02-28,157469895.0
country/LBY,2013-02-28,1613729883.0
country/LTU,2013-02-28,137307008.0
country/LUX,2013-02-28,244130635.0
country/MDG,2013-02-28,88260002.0
country/MWI,2013-02-28,3189132.0
country/MYS,2013-02-28,1285897069.0
country/MDV,2013-02-28,6865458.0
country/MLI,2013-02-28,73373124.0
country/MLT,2013-02-28,89446822.0
country/MHL,2013-02-28,3337656.0
country/MRT,2013-02-28,1805764.0
country/MUS,2013-02-28,99951350.0
country/MEX,2013-02-28,2689978234.0
country/FSM,2013-02-28,6227344.0
country/MDA,2013-02-28,427008.0
country/MNG,2013-02-28,43827890.0
country/MNE,2013-02-28,26235294.0
country/MAR,2013-02-28,260838356.0
country/MOZ,2013-02-28,105231125.0
country/MMR,2013-02-28,273644.0
country/NAM,2013-02-28,5092505.0
country/NPL,2013-02-28,51165006.0
country/NLD,2013-02-28,4643938104.0
country/NZL,2013-02-28,813200123.0
country/NIC,2013-02-28,104718777.0
country/NER,2013-02-28,54260381.0
country/NGA,2013-02-28,1675167894.0
country/MKD,2013-02-28,1599984.0
country/NOR,2013-02-28,1497644194.0
country/OMN,2013-02-28,175882589.0
country/PAK,2013-02-28,583837335.0
country/PLW,2013-02-28,2966682.0
country/PAN,2013-02-28,170863864.0
country/PNG,2013-02-28,9398196.0
country/PRY,2013-02-28,110618726.0
country/PER,2013-02-28,526361720.0
country/PHL,2013-02-28,838308412.0
country/POL,2013-02-28,1050383767.0
country/PRT,2013-02-28,792936147.0
country/QAT,2013-02-28,268847816.0
country/ROU,2013-02-28,24700954.0
country/RUS,2013-02-28,5687281858.0
country/RWA,2013-02-28,82194313.0
country/WSM,2013-02-28,12645331.0
country/SMR,2013-02-28,15375057.0
country/STP,2013-02-28,357713.0
country/SAU,2013-02-28,6250717882.0
country/SEN,2013-02-28,130174042.0
country/SRB,2013-02-28,307816736.0
country/SYC,2013-02-28,6369114.0
country/SLE,2013-02-28,111802454.0
country/SGP,2013-02-28,872848227.0
country/SVK,2013-02-28,312363155.0
country/SVN,2013-02-28,192501033.0
country/SLB,2013-02-28,9401381.0
country/SOM,2013-02-28,18350372.0
country/ZAF,2013-02-28,1788150190.0
country/SSD,2013-02-28,76244721.0
country/ESP,2013-02-28,2688267964.0
country/LKA,2013-02-28,12588610.0
country/KNA,2013-02-28,7428869.0
country/LCA,2013-02-28,15433309.0
country/VCT,2013-02-28,727353.0
country/SDN,2013-02-28,125317138.0
country/SUR,2013-02-28,80605315.0
country/SWE,2013-02-28,2137107423.0
country/CHE,2013-02-28,3048299234.0
country/SYR,2013-02-28,280040850.0
country/TJK,2013-02-28,69746116.0
country/TZA,2013-02-28,154201384.0
country/THA,2013-02-28,973887035.0
country/TLS,2013-02-28,7751763.0
country/TGO,2013-02-28,59281756.0
country/TON,2013-02-28,7087690.0
country/TTO,2013-02-28,275685014.0
country/TUN,2013-02-28,241867383.0
country/TKM,2013-02-28,69815753.0
country/TUV,2013-02-28,1261593.0
country/TUR,2013-02-28,967172031.0
country/UGA,2013-02-28,140595229.0
country/UKR,2013-02-28,6385283.0
country/ARE,2013-02-28,542085502.0
country/GBR,2013-02-28,9609219261.0
country/USA,2013-02-28,35821896691.0
country/URY,2013-02-28,245671312.0
country/UZB,2013-02-28,263247287.0
country/VUT,2013-02-28,1523835.0
country/VEN,2013-02-28,2239144083.0
country/VNM,2013-02-28,268068917.0
country/YEM,2013-02-28,165154633.0
country/ZMB,2013-02-28,392937881.0
country/ZWE,2013-02-28,93002392.0
Earth,2013-02-28,204090679885.0
country/AFG,2010-12-31,128385889.0
country/ALB,2010-12-31,50710476.0
country/DZA,2010-12-31,1073340917.0
country/AGO,2010-12-31,266310339.0
country/ATG,2010-12-31,305908.0
country/ARG,2010-12-31,2022184507.0
country/ARM,2010-12-31,21742113.0
country/AUS,2010-12-31,3093648248.0
country/AUT,2010-12-31,1747536218.0
country/AZE,2010-12-31,153628298.0
country/BHS,2010-12-31,114161549.0
country/BHR,2010-12-31,127791399.0
country/BGD,2010-12-31,428295139.0
country/BRB,2010-12-31,56330033.0
country/BLR,2010-12-31,368651755.0
country/BEL,2010-12-31,4408383466.0
country/BLZ,2010-12-31,20123530.0
country/BEN,2010-12-31,49750342.0
country/BTN,2010-12-31,6421668.0
country/BOL,2010-12-31,164910886.0
country/BIH,2010-12-31,11663.0
country/BWA,2010-12-31,92981250.0
country/BRA,2010-12-31,2889303061.0
country/BRN,2010-12-31,216381469.0
country/BGR,2010-12-31,610893976.0
country/BFA,2010-12-31,48170987.0
country/BDI,2010-12-31,73224014.0
country/CPV,2010-12-31,6733767.0
country/KHM,2010-12-31,68462646.0
country/CMR,2010-12-31,17619769.0
country/CAN,2010-12-31,5879155467.0
country/CAF,2010-12-31,2777718.0
country/TCD,2010-12-31,2729645.0
country/CHL,2010-12-31,789952207.0
country/CHN,2010-12-31,8015752515.0
country/COL,2010-12-31,751390955.0
country/COM,2010-12-31,8224844.0
country/COD,2010-12-31,353196402.0
country/COG,2010-12-31,70057629.0
country/CRI,2010-12-31,132594511.0
country/CIV,2010-12-31,273044741.0
country/HRV,2010-12-31,303157379.0
country/CYP,2010-12-31,122082743.0
country/CZE,2010-12-31,794890596.0
country/DNK,2010-12-31,1521442407.0
country/DJI,2010-12-31,10866352.0
country/DMA,2010-12-31,6282148.0
country/DOM,2010-12-31,76456775.0
country/ECU,2010-12-31,16187697.0
country/EGY,2010-12-31,818641034.0
country/SLV,2010-12-31,163805518.0
country/GNQ,2010-12-31,25937882.0
country/ERI,2010-12-31,3625490.0
country/EST,2010-12-31,62026725.0
country/SWZ,2010-12-31,44409200.0
country/ETH,2010-12-31,97413749.0
country/FJI,2010-12-31,51096129.0
country/FIN,2010-12-31,1195413140.0
country/FRA,2010-12-31,9739853845.0
country/GAB,2010-12-31,132807229.0
country/GMB,2010-12-31,24596312.0
country/GEO,2010-12-31,144421774.0
country/DEU,2010-12-31,12187670505.0
country/GHA,2010-12-31,291309095.0
country/GRC,2010-12-31,609060034.0
country/GRD,2010-12-31,10644248.0
country/GTM,2010-12-31,173641251.0
country/GIN,2010-12-31,75428325.0
country/GNB,2010-12-31,12392753.0
country/GUY,2010-12-31,1326676.0
country/HTI,2010-12-31,68881593.0
country/HND,2010-12-31,103634254.0
country/HUN,2010-12-31,749639831.0
country/ISL,2010-12-31,73466724.0
country/IND,2010-12-31,3297068347.0
country/IDN,2010-12-31,1762192373.0
country/IRN,2010-12-31,1535813870.0
country/IRQ,2010-12-31,1151866958.0
country/IRL,2010-12-31,717003992.0
country/ISR,2010-12-31,859301530.0
country/ITA,2010-12-31,6200666117.0
country/JAM,2010-12-31,214068986.0
country/JPN,2010-12-31,13392961513.0
country/JOR,2010-12-31,146593134.0
country/KAZ,2010-12-31,344556879.0
country/KEN,2010-12-31,206797537.0
country/KIR,2010-12-31,5335315.0
country/KOR,2010-12-31,2298649799.0
country/XKX,2010-12-31,55181967.0
country/KWT,2010-12-31,1443392374.0
country/KGZ,2010-12-31,111502710.0
country/LAO,2010-12-31,51072065.0
country/LVA,2010-12-31,121166101.0
country/LBN,2010-12-31,208954264.0
country/LSO,2010-12-31,34162749.0
country/LBR,2010-12-31,136679754.0
country/LBY,2010-12-31,1605795370.0
country/LTU,2010-12-31,137310045.0
country/LUX,2010-12-31,243340832.0
country/MDG,2010-12-31,96499004.0
country/MWI,2010-12-31,1052337.0
country/MYS,2010-12-31,1355661156.0
country/MDV,2010-12-31,7627144.0
country/MLI,2010-12-31,73441199.0
country/MLT,2010-12-31,95853968.0
country/MHL,2010-12-31,3327452.0
country/MRT,2010-12-31,53233.0
country/MUS,2010-12-31,99810055.0
country/MEX,2010-12-31,2808204842.0
country/FSM,2010-12-31,6204458.0
country/MDA,2010-12-31,225309.0
country/MNG,2010-12-31,47229530.0
country/MNE,2010-12-31,26162014.0
country/MAR,2010-12-31,482180687.0
country/MOZ,2010-12-31,108481702.0
country/MMR,2010-12-31,1679064.0
country/NAM,2010-12-31,130406431.0
country/NPL,2010-12-31,60842192.0
country/NLD,2010-12-31,4871114805.0
country/NZL,2010-12-31,854928633.0
country/NIC,2010-12-31,104855617.0
country/NER,2010-12-31,54281097.0
country/NGA,2010-12-31,1675210939.0
country/MKD,2010-12-31,805843.0
country/NOR,2010-12-31,1594468026.0
country/OMN,2010-12-31,185608700.0
country/PAK,2010-12-31,798898345.0
country/PLW,2010-12-31,2957642.0
country/PAN,2010-12-31,171001717.0
country/PNG,2010-12-31,10063089.0
country/PRY,2010-12-31,110439089.0
country/PER,2010-12-31,524161893.0
country/PHL,2010-12-31,727777593.0
country/POL,2010-12-31,1302913070.0
country/PRT,2010-12-31,833281065.0
country/QAT,2010-12-31,268323088.0
country/ROU,2010-12-31,686863272.0
country/RUS,2010-12-31,5677782509.0
country/RWA,2010-12-31,83471335.0
country/WSM,2010-12-31,12601725.0
country/SMR,2010-12-31,16698675.0
country/STP,2010-12-31,3779710.0
country/SAU,2010-12-31,6912763430.0
country/SEN,2010-12-31,130318293.0
country/SRB,2010-12-31,1917093.0
country/SYC,2010-12-31,7626913.0
country/SLE,2010-12-31,119591180.0
country/SGP,2010-12-31,991841946.0
country/SVK,2010-12-31,341793405.0
country/SVN,2010-12-31,198179685.0
country/SLB,2010-12-31,9259220.0
country/SOM,2010-12-31,18511772.0
country/ZAF,2010-12-31,1788152572.0
country/ESP,2010-12-31,2933129670.0
country/LKA,2010-12-31,1598427.0
country/KNA,2010-12-31,8485597.0
country/LCA,2010-12-31,15530429.0
country/VCT,2010-12-31,743206.0
country/SDN,2010-12-31,125621818.0
country/SUR,2010-12-31,80647663.0
country/SWE,2010-12-31,2287285718.0
country/CHE,2010-12-31,3242057853.0
country/SYR,2010-12-31,279184582.0
country/TJK,2010-12-31,69818502.0
country/TZA,2010-12-31,158329038.0
country/THA,2010-12-31,972000284.0
country/TLS,2010-12-31,7727845.0
country/TGO,2010-12-31,59346499.0
country/TON,2010-12-31,7076865.0
country/TTO,2010-12-31,275519058.0
country/TUN,2010-12-31,241777987.0
country/TKM,2010-12-31,69817506.0
country/TUV,2010-12-31,1256713.0
country/TUR,2010-12-31,969931456.0
country/UGA,2010-12-31,143373731.0
country/UKR,2010-12-31,5167856.0
country/ARE,2010-12-31,541252356.0
country/GBR,2010-12-31,9167598997.0
country/USA,2010-12-31,36898148879.0
country/URY,2010-12-31,245576409.0
country/UZB,2010-12-31,263251237.0
country/VUT,2010-12-31,1549212.0
country/VEN,2010-12-31,2239594341.0
country/VNM,2010-12-31,267853566.0
country/YEM,2010-12-31,182169887.0
country/ZMB,2010-12-31,405978916.0
country/ZWE,2010-12-31,164914295.0
Earth,2010-12-31,203985273773.0
country/AFG,2021-03-31,37178626.0
country/ALB,2021-03-31,155528113.0
country/DZA,2021-03-31,899317382.0
country/AND,2021-03-31,14747189.0
country/AGO,2021-03-31,178436296.0
country/ATG,2021-03-31,21182.0
country/ARG,2021-03-31,721873756.0
country/ARM,2021-03-31,2078702.0
country/AUS,2021-03-31,3092000527.0
country/AUT,2021-03-31,1687378561.0
country/AZE,2021-03-31,95672516.0
country/BHS,2021-03-31,124425873.0
country/BHR,2021-03-31,66977309.0
country/BGD,2021-03-31,749162225.0
country/BRB,2021-03-31,6440502.0
country/BLR,2021-03-31,372135792.0
country/BEL,2021-03-31,3900981912.0
country/BLZ,2021-03-31,20227987.0
country/BEN,2021-03-31,286339694.0
country/BTN,2021-03-31,6113156.0
country/BOL,2021-03-31,167200521.0
country/BIH,2021-03-31,366519.0
country/BWA,2021-03-31,59345496.0
country/BRA,2021-03-31,2940475076.0
country/BRN,2021-03-31,217592091.0
country/BGR,2021-03-31,613533059.0
country/BFA,2021-03-31,152603529.0
country/BDI,2021-03-31,6349039.0
country/CPV,2021-03-31,36480.0
country/KHM,2021-03-31,88889943.0
country/CMR,2021-03-31,15542873.0
country/CAN,2021-03-31,6085985365.0
country/CAF,2021-03-31,494151.0
country/TCD,2021-03-31,107944.0
country/CHL,2021-03-31,468570321.0
country/CHN,2021-03-31,7996568955.0
country/COL,2021-03-31,619474704.0
country/COM,2021-03-31,9041002.0
country/COD,2021-03-31,26805094.0
country/COG,2021-03-31,50721397.0
country/CRI,2021-03-31,84835790.0
country/CIV,2021-03-31,1146894296.0
country/HRV,2021-03-31,303999323.0
country/CYP,2021-03-31,48104298.0
country/CZE,2021-03-31,457552237.0
country/DNK,2021-03-31,1381570196.0
country/DJI,2021-03-31,2786650.0
country/DMA,2021-03-31,468655.0
country/DOM,2021-03-31,265940.0
country/ECU,2021-03-31,757154.0
country/EGY,2021-03-31,111268963.0
country/SLV,2021-03-31,161691455.0
country/GNQ,2021-03-31,20688052.0
country/ERI,2021-03-31,3377899.0
country/EST,2021-03-31,24627800.0
country/SWZ,2021-03-31,48883685.0
country/ETH,2021-03-31,8559762.0
country/FJI,2021-03-31,44020768.0
country/FIN,2021-03-31,1125607681.0
country/FRA,2021-03-31,7969365836.0
country/GAB,2021-03-31,117672581.0
country/GMB,2021-03-31,2310267.0
country/GEO,2021-03-31,146686212.0
country/DEU,2021-03-31,11891036631.0
country/GHA,2021-03-31,9043878.0
country/GRC,2021-03-31,10406610.0
country/GRD,2021-03-31,80586.0
country/GTM,2021-03-31,120086971.0
country/GIN,2021-03-31,59547443.0
country/GNB,2021-03-31,32367168.0
country/GUY,2021-03-31,238264.0
country/HTI,2021-03-31,23331075.0
country/HND,2021-03-31,49980076.0
country/HUN,2021-03-31,2432123.0
country/ISL,2021-03-31,113462205.0
country/IND,2021-03-31,1048625787.0
country/IDN,2021-03-31,1114561242.0
country/IRN,2021-03-31,1552481821.0
country/IRQ,2021-03-31,1188768.0
country/IRL,2021-03-31,679452521.0
country/ISR,2021-03-31,899066693.0
country/ITA,2021-03-31,5835369638.0
country/JAM,2021-03-31,126263651.0
country/JPN,2021-03-31,14038112006.0
country/JOR,2021-03-31,10485267.0
country/KAZ,2021-03-31,353488072.0
country/KEN,2021-03-31,7345140.0
country/KIR,2021-03-31,3988764.0
country/KOR,2021-03-31,2478204130.0
country/XKX,2021-03-31,49162740.0
country/KWT,2021-03-31,1336052173.0
country/KGZ,2021-03-31,106538441.0
country/LAO,2021-03-31,37761324.0
country/LVA,2021-03-31,120830463.0
country/LBN,2021-03-31,195811242.0
country/LSO,2021-03-31,1527268.0
country/LBR,2021-03-31,136897406.0
country/LBY,2021-03-31,1661497024.0
country/LTU,2021-03-31,137678624.0
country/LUX,2021-03-31,250641719.0
country/MDG,2021-03-31,7865862.0
country/MWI,2021-03-31,4389786.0
country/MYS,2021-03-31,824306172.0
country/MDV,2021-03-31,1898427.0
country/MLI,2021-03-31,370617918.0
country/MLT,2021-03-31,87505458.0
country/MHL,2021-03-31,3363931.0
country/MRT,2021-03-31,3591047.0
country/MUS,2021-03-31,90160859.0
country/MEX,2021-03-31,2836883839.0
country/FSM,2021-03-31,5744212.0
country/MDA,2021-03-31,1578985.0
country/MNG,2021-03-31,30935955.0
country/MNE,2021-03-31,17563922.0
country/MAR,2021-03-31,617603996.0
country/MOZ,2021-03-31,4095102.0
country/MMR,2021-03-31,1437173.0
country/NAM,2021-03-31,1322087.0
country/NRU,2021-03-31,180334.0
country/NPL,2021-03-31,2478422.0
country/NLD,2021-03-31,4873593055.0
country/NZL,2021-03-31,867630448.0
country/NIC,2021-03-31,34044102.0
country/NER,2021-03-31,205673608.0
country/NGA,2021-03-31,1466245752.0
country/MKD,2021-03-31,132642.0
country/NOR,2021-03-31,1526139101.0
country/OMN,2021-03-31,98776723.0
country/PAK,2021-03-31,293430716.0
country/PLW,2021-03-31,2990052.0
country/PAN,2021-03-31,120722683.0
country/PNG,2021-03-31,6012927.0
country/PRY,2021-03-31,96846470.0
country/PER,2021-03-31,511854294.0
country/PHL,2021-03-31,856123401.0
country/POL,2021-03-31,292957354.0
country/PRT,2021-03-31,549155631.0
country/QAT,2021-03-31,275407535.0
country/ROU,2021-03-31,989942698.0
country/RUS,2021-03-31,4857515675.0
country/RWA,2021-03-31,53611923.0
country/WSM,2021-03-31,2716975.0
country/SMR,2021-03-31,1003448.0
country/STP,2021-03-31,795483.0
country/SAU,2021-03-31,5827447596.0
country/SEN,2021-03-31,318554569.0
country/SRB,2021-03-31,9109817.0
country/SYC,2021-03-31,3076054.0
country/SLE,2021-03-31,156021959.0
country/SGP,2021-03-31,768257741.0
country/SVK,2021-03-31,314901526.0
country/SVN,2021-03-31,199069542.0
country/SLB,2021-03-31,933052.0
country/SOM,2021-03-31,35664135.0
country/ZAF,2021-03-31,1497440342.0
country/SSD,2021-03-31,184179.0
country/ESP,2021-03-31,2529618495.0
country/LKA,2021-03-31,1921655.0
country/KNA,2021-03-31,4645492.0
country/LCA,2021-03-31,2956944.0
country/VCT,2021-03-31,151670.0
country/SDN,2021-03-31,123714432.0
country/SUR,2021-03-31,693078.0
country/SWE,2021-03-31,2149001916.0
country/CHE,2021-03-31,3405310283.0
country/SYR,2021-03-31,282247921.0
country/TJK,2021-03-31,22149992.0
country/TZA,2021-03-31,6291333.0
country/THA,2021-03-31,990400869.0
country/TLS,2021-03-31,3389332.0
country/TGO,2021-03-31,209642825.0
country/TON,2021-03-31,5424242.0
country/TTO,2021-03-31,242038859.0
country/TUN,2021-03-31,26032664.0
country/TKM,2021-03-31,28878366.0
