dcid,year,interestPaymentsCurrentUSD
country/PHL,2024,1749491007.3
country/PHL,2028,1184912558.1
country/RUS,1992,364799867.8
country/RUS,1996,3685154067.9
country/RUS,2003,5934062245.0
country/RUS,2004,6170119848.1
country/RUS,2005,7001773372.9
country/RUS,2008,15121101487.3
country/RUS,2009,16293956505.4
country/RUS,2010,12291088016.7
country/RUS,2013,16038819885.6
country/RUS,2017,19009212822.8
country/RUS,2019,17258653961.2
country/RUS,2020,17324238553.6
country/RUS,2024,8831354284.8
country/RUS,2027,3324243889.2
country/RUS,2028,2510510088.6
country/PHL,1970,44322830.0
country/PHL,1976,166980223.6
country/PHL,1977,223567308.4
country/PHL,1980,579287747.6
country/PHL,1987,1339842223.3
country/PHL,1988,1582709330.4
country/PHL,1995,1858761782.1
country/PHL,2002,2924426053.5
country/PHL,2007,3206234777.3
country/PHL,2010,3112029441.4
country/PHL,2020,2974223579.9
country/PHL,2021,2866156486.9
country/PHL,2025,1501399849.6
country/RUS,1995,2591173259.4
country/RUS,2007,10452773890.6
country/RUS,2015,19036863693.9
country/RUS,2023,10431907277.1
country/RUS,2026,4410972467.8
country/PHL,1971,71735058.1
country/PHL,1975,118596951.9
country/PHL,1978,308750686.9
country/PHL,1983,945038545.2
country/PHL,1984,931108231.3
country/PHL,1985,938146437.8
country/PHL,1996,1673801419.8
country/PHL,2006,3467803776.9
country/PHL,2008,3376176016.0
country/PHL,2009,3265725817.9
country/PHL,2013,2931965175.5
country/PHL,2014,3055882730.5
country/PHL,2017,2952929573.4
country/PHL,2022,1910737349.1
country/RUS,1993,666099064.7
country/RUS,1994,1113717557.9
country/RUS,1999,3624593181.4
country/RUS,2002,5354127949.6
country/RUS,2011,10956511631.2
country/RUS,2012,18456763653.6
country/RUS,2014,19679143046.2
country/RUS,2018,19050879307.2
country/RUS,2021,16264145291.2
country/RUS,2025,7428437041.5
country/RUS,1997,4546884839.7
country/RUS,1998,4940107571.2
country/RUS,2000,3758720524.6
country/RUS,2001,5916473231.4
country/RUS,2006,8853945642.5
country/RUS,2016,20121379626.4
country/RUS,2022,12450693623.4
country/RWA,1972,50771.7
country/RWA,1978,744353.6
country/RWA,1980,1667869.7
country/RWA,1983,2416230.6
country/RWA,1987,7155448.6
country/RWA,1991,6268494.1
country/RWA,1992,5428075.8
country/RWA,1993,4354648.4
country/RWA,1996,6245434.7
country/RWA,2006,7852673.3
country/RWA,2013,31717869.1
country/RWA,2028,91753698.9
country/RWA,1970,72851.6
country/RWA,1971,63072.1
country/RWA,1973,14834.2
country/RWA,1975,133860.9
country/RWA,1981,1964721.7
country/RWA,1986,5347892.5
country/RWA,1990,6117665.9
country/RWA,1995,8328888.9
country/RWA,1997,7162504.8
country/RWA,2000,8464136.4
country/RWA,2003,7611279.6
country/RWA,2005,10173773.1
country/RWA,2009,9747188.3
country/RWA,2016,68822989.6
country/RWA,2019,133243599.5
country/RWA,2020,147861576.9
country/RWA,2022,120175188.5
country/RWA,1974,46559.4
country/RWA,1977,578529.4
country/RWA,1984,3394197.8
country/RWA,1985,4232809.8
country/RWA,1988,8264101.7
country/RWA,2004,11415356.2
country/RWA,2010,10027963.2
country/RWA,2012,15595094.6
country/RWA,2015,56103689.7
country/RWA,2017,83320950.9
country/RWA,2018,101259556.8
country/RWA,2021,147730319.4
country/RWA,2024,108225363.2
country/RWA,2026,100246010.2
country/RWA,2027,97674730.6
country/RWA,1976,304873.8
country/RWA,1979,953913.1
country/RWA,1982,2111955.3
country/RWA,1989,7540611.3
country/RWA,1994,1728596.6
country/RWA,1998,5767265.4
country/RWA,1999,8278013.4
country/RWA,2001,5576031.8
country/RWA,2002,6115717.0
country/RWA,2007,6481177.7
country/RWA,2008,14936788.4
country/RWA,2011,9922388.5
country/RWA,2014,50139233.3
country/RWA,2023,114080706.4
country/RWA,2025,104966814.3
country/WSM,1972,15011.0
country/WSM,1974,557945.1
country/WSM,1983,1137332.2
country/WSM,1987,1265508.7
country/WSM,1988,1286654.0
country/WSM,1993,1308185.8
country/WSM,1995,1580149.5
country/WSM,1996,1549741.8
country/WSM,2007,1640481.7
country/WSM,2008,2085951.2
country/WSM,2012,4729559.6
country/WSM,2015,5632913.7
country/WSM,2016,5753907.9
country/WSM,2021,2612507.1
country/WSM,2023,4240488.3
country/WSM,2024,3775593.7
country/WSM,1973,169199.5
country/WSM,1975,496586.9
country/WSM,1978,1243341.8
country/WSM,1981,1744579.0
country/WSM,1992,1299852.8
country/WSM,1994,1422993.5
country/WSM,1998,1318692.5
country/WSM,1999,1366152.3
country/WSM,2002,1199921.0
country/WSM,2005,1503113.8
country/WSM,2014,5679621.0
country/WSM,2025,3325149.4
country/WSM,2026,2871713.6
country/WSM,1976,481784.7
country/WSM,1977,1007857.9
country/WSM,1985,1677083.3
country/WSM,1989,1098308.9
country/WSM,1990,1195263.1
country/WSM,1997,1415408.3
country/WSM,2003,1325427.4
country/WSM,2009,2475562.1
country/WSM,2010,3324600.4
country/WSM,2019,5619507.2
country/WSM,2020,3825940.6
country/WSM,2022,4655343.8
country/WSM,2028,2064042.3
country/WSM,1979,1597539.7
country/WSM,1980,2273445.0
country/WSM,1982,1130212.4
country/WSM,1984,1351371.7
country/WSM,1986,1404755.6
country/WSM,1991,1195333.7
country/WSM,2000,1281693.4
country/WSM,2001,1232889.1
country/WSM,2004,1557867.1
country/WSM,2006,2072093.5
country/WSM,2011,4129744.3
country/WSM,2013,5175079.3
country/WSM,2017,5749682.2
country/WSM,2018,6067002.6
country/WSM,2027,2476715.6
country/STP,1979,2000.0
country/STP,1983,521318.9
country/STP,1988,862615.1
country/STP,1989,2654061.1
country/STP,1993,976539.3
country/STP,1994,1137477.2
country/STP,1995,919005.1
country/STP,1999,1382942.9
country/STP,2000,1221330.8
country/STP,2004,2608133.0
country/STP,2005,2051477.7
country/STP,2006,1846273.4
country/STP,2007,1152736.0
country/STP,2020,1004370.3
country/STP,2022,1222992.7
country/STP,2024,1334641.5
country/STP,2028,1090283.4
country/STP,1981,235657.7
country/STP,1992,830071.6
country/STP,1997,1539724.3
country/STP,2017,1144864.6
country/STP,2019,3417053.9
country/STP,2021,513420.2
country/STP,2027,1161469.1
country/STP,1980,165662.5
country/STP,1982,403383.6
country/STP,1984,751886.7
country/STP,1985,1291763.5
country/STP,1991,721006.7
country/STP,1996,1394464.5
country/STP,1998,1329423.0
country/STP,2012,479261.7
country/STP,2016,1050273.8
country/STP,2023,1330773.6
country/STP,2025,1286779.9
country/STP,1986,505232.9
country/STP,1987,560354.3
country/STP,1990,1205402.0
country/STP,2001,1339762.2
country/STP,2002,1835993.1
country/STP,2003,2054065.3
country/STP,2008,334531.8
country/STP,2009,310712.3
country/STP,2010,272914.7
country/STP,2011,344755.5
country/STP,2013,499709.6
country/STP,2014,1116386.6
country/STP,2015,981929.5
country/STP,2018,1276014.8
country/STP,2026,1223590.5
country/SEN,1971,4536217.8
country/SEN,1976,18687732.9
country/SEN,1991,92318837.4
country/SEN,1994,63465961.9
country/SEN,1997,76655143.9
country/SEN,1998,89996779.9
country/SEN,2001,56408518.0
country/SEN,2002,65491872.6
country/SEN,2003,71859058.1
country/SEN,2009,50462767.4
country/SEN,2011,203666989.1
country/SEN,2026,382673956.7
country/SEN,1977,22310426.2
country/SEN,1981,50002646.5
country/SEN,1985,51033836.7
country/SEN,1992,47745469.7
country/SEN,1996,119575192.7
country/SEN,1999,58597701.1
country/SEN,2006,69917264.7
country/SEN,2013,354392883.9
country/SEN,2018,433395321.0
country/SEN,2021,649554749.7
country/SEN,2022,416687905.5
country/SEN,2024,441940334.0
country/SEN,2025,425489891.4
country/SEN,2028,317889581.4
country/SEN,1970,2307410.4
country/SEN,1972,6179705.0
country/SEN,1973,8317646.5
country/SEN,1974,14754272.2
country/SEN,1975,19346492.1
country/SEN,1978,31766536.0
country/SEN,1983,41933061.2
country/SEN,1986,98720700.2
country/SEN,1990,84117039.3
country/SEN,1995,69672981.6
country/SEN,2000,58052083.7
country/SEN,2004,69377268.7
country/SEN,2005,54821464.9
country/SEN,2008,48688586.1
country/SEN,2020,1333275763.3
country/SEN,1979,48917999.4
country/SEN,1980,67058760.6
country/SEN,1982,37479111.5
country/SEN,1984,59213954.0
country/SEN,1987,122250008.6
country/SEN,1988,118389392.0
country/SEN,1989,148976582.9
country/SEN,1993,23677710.8
country/SEN,2007,50453251.8
country/SEN,2010,100750271.9
country/SEN,2012,250024513.1
country/SEN,2014,208241691.0
country/SEN,2015,220059611.5
country/SEN,2016,228575862.1
country/SEN,2017,387334324.7
country/SEN,2019,497223353.0
country/SEN,2023,436840574.1
country/SEN,2027,336859249.4
country/SRB,1970,107374142.1
country/SRB,1971,113434842.9
country/SRB,1977,367568894.1
country/SRB,1982,1606548154.5
country/SRB,1984,2339458485.7
country/SRB,1990,1578788291.0
country/SRB,2017,772910561.6
country/SRB,2020,593012737.4
country/SRB,2021,693521437.8
country/SRB,2022,1155824904.6
country/SRB,2023,964253765.0
country/SRB,1975,291042298.1
country/SRB,1979,817791992.3
country/SRB,1980,1077781898.1
country/SRB,1985,1534559690.6
country/SRB,1986,1777812540.3
country/SRB,1988,1613576918.0
country/SRB,2001,16438589.3
country/SRB,2002,112477051.2
country/SRB,2005,366766304.6
country/SRB,2007,839754830.1
country/SRB,2008,1135562597.7
country/SRB,2009,915553394.2
country/SRB,2010,759195451.2
country/SRB,2012,977897373.4
country/SRB,2013,1265438336.1
country/SRB,2014,1190156430.2
country/SRB,2016,834658638.0
country/SRB,2018,734073359.7
country/SRB,2024,781715718.6
country/SRB,1973,211895394.8
country/SRB,1974,248172533.1
country/SRB,1976,302193809.8
country/SRB,1978,578523173.4
country/SRB,1983,1514332060.5
country/SRB,1987,1608369996.7
country/SRB,1995,4000.0
country/SRB,2004,255129775.3
country/SRB,2006,503907487.4
country/SRB,2011,904452881.4
country/SRB,1972,140839659.0
country/SRB,1981,1463160835.9
country/SRB,1989,1218881560.6
country/SRB,1991,1222280230.1
country/SRB,1992,773352181.4
country/SRB,1993,1891000.0
country/SRB,2003,197340404.2
country/SRB,2015,1040158126.5
country/SRB,2019,717877989.5
country/SRB,2025,644891075.0
country/SRB,2026,541809051.8
country/SRB,2027,414540418.6
country/SRB,2028,318570226.7
country/SLE,1972,2633599.3
country/SLE,1974,3960842.0
country/SLE,1975,4359250.9
country/SLE,1982,11400847.4
country/SLE,1985,6058449.7
country/SLE,1990,9062422.5
country/SLE,1996,13362857.6
country/SLE,2001,8137500.9
country/SLE,2002,5132152.6
country/SLE,2012,5546006.9
country/SLE,2019,9813070.6
country/SLE,2021,7065669.2
country/SLE,1970,2472732.6
country/SLE,1978,7797800.7
country/SLE,1983,9800583.0
country/SLE,1987,6858166.5
country/SLE,1989,1802703.0
country/SLE,1991,4878945.2
country/SLE,1992,14910187.8
country/SLE,1993,16434029.9
country/SLE,2000,8870685.4
country/SLE,2004,9689430.2
country/SLE,2005,9055390.9
country/SLE,2016,12458408.8
country/SLE,2024,11194032.5
country/SLE,2027,10202940.9
country/SLE,1971,2256835.8
country/SLE,1979,9697354.1
country/SLE,1981,19433933.1
country/SLE,1986,6256249.4
country/SLE,1988,7838275.9
country/SLE,1995,20608265.6
country/SLE,1998,10875478.7
country/SLE,2003,7185613.1
country/SLE,2006,10367814.3
country/SLE,2014,8235552.3
country/SLE,2017,13119441.9
country/SLE,2023,10892946.8
country/SLE,2025,11083338.0
country/SLE,2028,9659594.8
country/SLE,1973,3667226.5
country/SLE,1976,5180173.8
country/SLE,1977,4814807.6
country/SLE,1980,14334357.1
country/SLE,1984,10211047.8
country/SLE,1994,26158964.4
country/SLE,1997,7009744.4
country/SLE,1999,8738027.6
country/SLE,2007,4373711.5
country/SLE,2008,2897621.5
country/SLE,2009,3735670.1
country/SLE,2010,3964608.5
country/SLE,2011,5993805.8
country/SLE,2013,7102854.1
country/SLE,2015,7632523.8
country/SLE,2018,6885086.2
country/SLE,2020,6117524.4
country/SLE,2022,10232431.1
country/SLE,2026,10704842.3
country/SLB,1983,94513.8
country/SLB,1989,3612793.0
country/SLB,1990,3110482.6
country/SLB,1997,1316546.7
country/SLB,2008,4347976.8
country/SLB,2014,2157702.4
country/SLB,2022,11493941.9
country/SLB,2024,6938889.7
country/SLB,2028,2730886.1
country/SLB,1978,3000.0
country/SLB,1979,10000.0
country/SLB,1988,3517862.9
country/SLB,1992,1541842.4
country/SLB,1993,2602280.7
country/SLB,1998,4045353.9
country/SLB,2000,2717810.4
country/SLB,2003,3873000.0
country/SLB,2004,6289000.0
country/SLB,2005,3925576.7
country/SLB,2007,3200932.7
country/SLB,2010,3182536.5
country/SLB,2011,2648123.3
country/SLB,2015,2247380.3
country/SLB,2017,4036449.6
country/SLB,2018,5985059.0
country/SLB,2021,2055007.1
country/SLB,1982,85926.0
country/SLB,1987,2136706.3
country/SLB,1991,2729093.5
country/SLB,1994,3100491.3
country/SLB,1995,1466117.4
country/SLB,1999,3536930.8
country/SLB,2001,2494771.1
country/SLB,2002,2328064.1
country/SLB,2006,1258529.7
country/SLB,2016,5124204.8
country/SLB,2020,2600071.8
country/SLB,2023,9072821.6
country/SLB,2027,3669267.4
country/SLB,1980,29000.0
country/SLB,1981,89000.0
country/SLB,1984,1093099.5
country/SLB,1985,1731278.4
country/SLB,1986,1745157.3
country/SLB,1996,2020566.6
country/SLB,2009,2360938.2
country/SLB,2012,8049818.1
country/SLB,2013,5274083.8
country/SLB,2019,3170376.8
country/SLB,2025,5670891.6
country/SLB,2026,4457713.1
country/SOM,1970,370121.6
country/SOM,1974,1093949.1
country/SOM,1975,1248952.8
country/SOM,2001,0.0
country/SOM,2003,0.0
country/SOM,2008,0.0
country/SOM,2014,0.0
country/SOM,2015,0.0
country/SOM,2023,38981623.0
country/SOM,2026,38645965.4
country/SOM,2027,38547588.7
country/SOM,2028,36073566.2
country/SOM,1971,559581.5
country/SOM,1979,955634.1
country/SOM,1981,3053068.7
country/SOM,1982,6415108.4
country/SOM,1985,2765103.3
country/SOM,1986,3664800.8
country/SOM,2004,0.0
country/SOM,2007,0.0
country/SOM,2013,0.0
country/SOM,2016,0.0
country/SOM,2021,1225316.5
country/SOM,2022,39093399.5
country/SOM,2024,38869780.8
country/SOM,2025,38759205.3
country/ZAF,1994,617330095.6
country/ZAF,2000,869817267.7
country/ZAF,2007,1829966748.1
country/ZAF,2014,3593680532.1
country/ZAF,2017,5263033139.2
country/ZAF,1997,850012645.1
country/ZAF,2003,1123170632.6
country/ZAF,2004,1034569989.4
country/ZAF,2006,2002103310.6
country/ZAF,2009,1767749360.5
country/ZAF,2013,3153793739.6
country/SOM,1973,810217.2
country/SOM,1984,2922801.6
country/SOM,1987,3819781.4
country/SOM,1988,2836774.2
country/SOM,1990,4111840.9
country/SOM,1991,41056.4
country/SOM,1999,0.0
country/SOM,2002,0.0
country/SOM,2010,0.0
country/SOM,2017,0.0
country/SOM,2018,0.0
country/SOM,2020,130812130.3
country/SOM,1972,725444.5
country/SOM,1976,806847.2
country/SOM,1977,1123262.6
country/SOM,1978,1220635.2
country/SOM,1980,1906351.5
country/SOM,1983,9453340.2
country/SOM,1989,10273505.2
country/SOM,1996,2787427.2
country/SOM,2000,0.0
country/SOM,2005,0.0
country/SOM,2006,0.0
country/SOM,2009,0.0
country/SOM,2019,0.0
country/ZAF,1996,922936945.8
country/ZAF,2005,1423419144.6
country/ZAF,2008,2033945696.8
country/ZAF,2010,2176806302.7
country/ZAF,1995,855101988.2
country/ZAF,1998,894303912.0
country/ZAF,2016,5388452936.2
country/ZAF,1999,955338807.2
country/ZAF,2001,966872228.9
country/ZAF,2002,1172457950.9
country/ZAF,2011,2782949518.9
country/ZAF,2012,3557535377.8
country/ZAF,2015,5333592462.4
country/ZAF,2018,6241104617.8
country/ZAF,2023,4442391418.4
country/ZAF,2021,5856430960.5
country/ZAF,2022,4542194896.2
country/ZAF,2025,4214025608.9
country/ZAF,2028,1070644421.8
country/ZAF,2019,6563338905.1
country/ZAF,2024,4353209708.8
country/ZAF,2026,3906621461.1
country/ZAF,2027,1247453316.3
country/ZAF,2020,6240751282.2
country/LKA,1970,12144984.4
country/LKA,1971,11299403.3
country/LKA,1987,127033588.0
country/LKA,1992,133972731.8
country/LKA,1997,155450060.1
country/LKA,1999,189936641.0
country/LKA,2003,173938262.4
country/LKA,2004,189826027.3
country/LKA,2016,989747982.4
country/LKA,2028,546951186.0
country/LKA,1972,13757241.0
country/LKA,1974,16601097.7
country/LKA,1981,49790049.2
country/LKA,1984,106588981.0
country/LKA,1986,121650430.9
country/LKA,1988,124966847.0
country/LKA,1989,111550219.9
country/LKA,1993,134455778.9
country/LKA,1994,134938893.1
country/LKA,2002,203442236.2
country/LKA,2006,207902862.3
country/LKA,2013,636449398.4
country/LKA,2015,778269947.8
country/LKA,2017,1029586689.1
country/LKA,2020,1589635485.5
country/LKA,2022,1661941719.1
country/LKA,2024,1234845567.3
country/LKA,2027,741421000.6
country/LKA,1975,20732473.9
country/LKA,1976,24031540.8
country/LKA,1977,21899725.9
country/LKA,1980,33142897.0
country/LKA,1983,92489957.5
country/LKA,1990,121963403.6
country/LKA,1991,128257314.0
country/LKA,2007,217720371.0
country/LKA,2008,286077300.6
country/LKA,2011,448303804.2
country/LKA,2018,1546371153.3
country/LKA,2023,1430117395.0
country/LKA,1973,15611994.7
country/LKA,1978,25037945.8
country/LKA,1979,28142026.3
country/LKA,1982,69217437.2
country/LKA,1985,116584052.6
country/LKA,1995,144743468.3
country/LKA,1996,150578336.7
country/LKA,1998,170496719.7
country/LKA,2000,213104399.6
country/LKA,2001,208693761.2
country/LKA,2005,105657159.1
country/LKA,2009,324864481.2
country/LKA,2010,615645635.4
country/LKA,2012,567070080.9
country/LKA,2014,704392944.9
country/LKA,2019,1542307412.5
country/LKA,2021,1511654673.1
country/LKA,2025,1080306370.4
country/LKA,2026,878510860.4
country/LCA,1984,559876.5
country/LCA,1989,2540456.9
country/LCA,1991,3844679.4
country/LCA,1992,4155795.1
country/LCA,2001,7912734.7
country/LCA,2010,10794393.6
country/LCA,2012,14843625.1
country/LCA,2014,16998702.5
country/LCA,2018,24930837.1
country/LCA,2023,9010185.1
country/LCA,1985,748103.8
country/LCA,1987,1309281.0
country/LCA,1990,2818729.0
country/LCA,1998,5769072.7
country/LCA,1999,5435283.6
country/LCA,2002,7629792.0
country/LCA,2005,12876989.4
country/LCA,2008,15421504.8
country/LCA,2009,13665794.8
country/LCA,2013,14082577.3
country/LCA,2022,8942590.9
country/LCA,2027,7558595.0
country/LCA,2028,6713470.4
country/LCA,1981,524087.4
country/LCA,1983,593777.8
country/LCA,1994,4537292.9
country/LCA,2003,10856799.1
country/LCA,2006,12555779.4
country/LCA,2015,18863498.0
country/LCA,2020,24658587.6
country/LCA,2021,24976919.4
country/LCA,1982,560107.7
country/LCA,1986,949246.2
country/LCA,1988,1847906.1
country/LCA,1993,4915785.3
country/LCA,1995,4756963.7
country/LCA,1996,5344572.2
country/LCA,1997,5239532.4
country/LCA,2000,6452184.6
country/LCA,2004,10257430.9
country/LCA,2007,15178789.9
country/LCA,2011,11463371.3
country/LCA,2016,19825532.0
country/LCA,2017,23429957.9
country/LCA,2019,26105076.2
country/LCA,2024,9078476.3
country/LCA,2025,9031573.6
country/LCA,2026,8388916.8
country/VCT,1970,82000.0
country/VCT,1978,107406.1
country/VCT,1979,156761.0
country/VCT,1982,587274.1
country/VCT,1989,1571971.3
country/VCT,1995,2638510.4
country/VCT,2000,5098184.5
country/VCT,2006,11200183.3
country/VCT,2012,8382597.5
country/VCT,2015,7666379.7
country/VCT,2016,6031836.2
country/VCT,2018,7052322.3
country/VCT,2019,8243600.8
country/VCT,2023,9421494.7
country/VCT,2028,6804835.0
country/VCT,1973,56634.9
country/VCT,1983,654630.8
country/VCT,1984,1181416.0
country/VCT,1993,2221967.2
country/VCT,1994,2397448.1
country/VCT,1996,2770179.5
country/VCT,1997,3124654.4
country/VCT,1999,6476847.6
country/VCT,2004,6450182.6
country/VCT,2011,10074020.2
country/VCT,2013,8103649.3
country/VCT,2017,6246390.8
country/VCT,2024,9212686.6
country/VCT,2027,7431516.6
country/VCT,1972,42679.4
country/VCT,1974,56133.1
country/VCT,1985,1211588.4
country/VCT,1986,1266891.5
country/VCT,1987,1267716.5
country/VCT,1988,1361936.1
country/VCT,1991,1806038.3
country/VCT,1998,3337678.6
country/VCT,2002,4375119.2
country/VCT,2005,8169387.5
country/VCT,2008,10861678.0
country/VCT,2014,7719386.9
country/VCT,2021,6590823.4
country/VCT,2026,8070576.4
country/VCT,1971,55192.7
country/VCT,1975,56010.6
country/VCT,1976,66846.3
country/VCT,1977,85630.7
country/VCT,1980,276334.2
country/VCT,1981,357642.1
country/VCT,1990,1777180.2
country/VCT,1992,2061831.3
country/VCT,2001,5343667.2
country/VCT,2003,4545556.6
country/VCT,2007,9470983.5
country/VCT,2009,11233888.8
country/VCT,2010,9984408.5
country/VCT,2020,7214300.4
country/VCT,2022,9131395.1
country/VCT,2025,8740552.7
country/SDN,1977,39117394.2
country/SDN,1978,47797590.6
country/SDN,1983,37738070.8
country/SDN,1988,20262109.1
country/SDN,1993,7889288.7
country/SDN,1997,142000.0
country/SDN,2007,88841408.5
country/SDN,2011,100797749.4
country/SDN,2017,86456806.4
country/SDN,2022,56719988.2
country/SDN,2023,57328623.6
country/SDN,2026,47059966.0
country/SDN,1970,11867634.4
country/SDN,1971,12416578.6
country/SDN,1980,48861246.9
country/SDN,1992,10737804.3
country/SDN,1999,6667790.8
country/SDN,2000,41976195.5
country/SDN,2008,69172671.0
country/SDN,2009,113175597.8
country/SDN,2013,73144571.3
country/SDN,2018,50039647.1
country/SDN,2019,39460798.0
country/SDN,2025,52679253.0
country/SDN,2027,40805310.3
country/SDN,2028,35105813.3
country/SDN,1972,11975712.3
country/SDN,1974,20422436.7
country/SDN,1975,32087165.0
country/SDN,1976,31159031.1
country/SDN,1981,96015612.1
country/SDN,1982,16418724.0
country/SDN,1986,47058957.9
country/SDN,1987,20960590.1
country/SDN,1989,11184900.3
country/SDN,1991,9999607.7
country/SDN,1994,312763.4
country/SDN,1998,1709283.9
country/SDN,2002,38123431.9
country/SDN,2006,54008853.7
country/SDN,2014,68833305.5
country/SDN,2020,29628782.2
country/SDN,2021,446952588.4
country/SDN,1973,14917392.1
country/SDN,1979,40518006.1
country/SDN,1984,23292738.2
country/SDN,1985,73066167.5
country/SDN,1990,8604804.3
country/SDN,1995,2394200.3
country/SDN,1996,259869.5
country/SDN,2001,42084594.4
country/SDN,2003,58246560.6
country/SDN,2004,79183301.8
country/SDN,2005,67320311.4
country/SDN,2010,83819521.3
country/SDN,2012,76625079.3
country/SDN,2015,100258283.4
country/SDN,2016,58800492.7
country/SDN,2024,56555694.3
country/SYR,2018,835876.1
country/SYR,2022,15503140.7
country/SYR,2025,2049765.8
country/SYR,2017,20335.2
country/SYR,2020,2351.5
country/SYR,2023,11398200.4
country/SYR,2010,111323779.4
country/SYR,2015,0.0
country/SYR,2008,124717063.9
country/SYR,2009,119054609.7
country/SYR,2011,108702045.7
country/SYR,2016,2213.4
country/SYR,2019,49263.8
country/SYR,2021,0.0
country/SYR,2024,8740971.5
country/SYR,2026,1132252.4
country/SYR,2027,777061.1
country/SYR,2028,430726.9
country/TJK,2005,10328136.9
country/TJK,2006,22441487.8
country/TJK,2015,88977094.8
country/TJK,2019,108621762.8
country/TJK,2022,104577312.5
country/TJK,2023,92372101.8
country/TJK,1997,16601000.0
country/TJK,1998,25120000.0
country/TJK,2002,14516565.9
country/TJK,2003,14771289.9
country/TJK,2004,21616208.5
country/TJK,2008,28785690.7
country/TJK,2018,120566468.1
country/TJK,2020,152131889.5
country/TJK,2026,66107873.2
country/TJK,2028,23065524.0
country/TJK,1993,844000.0
country/TJK,1999,19794076.6
country/TJK,2001,19817262.4
country/TJK,2009,40762534.9
country/TJK,2010,53655006.0
country/TJK,2011,63895016.1
country/TJK,2016,107843092.4
country/TJK,2021,114601020.2
country/TJK,2024,79846277.5
country/TJK,2000,20631140.1
country/TJK,2007,20366249.3
country/TJK,2012,93653366.0
country/TJK,2013,104061904.6
country/TJK,2014,91931610.6
country/TJK,2017,59874423.0
country/TJK,2025,70338433.6
country/TJK,2027,62676841.7
country/TZA,1972,4541339.8
country/TZA,1981,43256939.3
country/TZA,1970,2094947.1
country/TZA,1971,3121861.6
country/TZA,1978,34601512.6
country/TZA,1980,41202911.3
country/TZA,1974,8333156.0
country/TZA,1976,18527260.9
country/TZA,1973,5731518.1
country/TZA,1975,13426575.6
country/TZA,1977,24711903.7
country/TZA,1979,36952774.0
country/TZA,1982,48053889.6
country/TZA,1984,33470938.3
country/TZA,1989,48784917.9
country/TZA,1988,50292471.6
country/TZA,1996,94850090.4
country/TZA,2013,67114836.5
country/TZA,2015,237868592.3
country/TZA,2019,381256276.0
country/TZA,2025,314612053.4
country/TZA,1991,55049633.8
country/TZA,1992,56628235.7
country/TZA,1994,61588913.5
country/TZA,1997,39228508.7
country/TZA,2000,51384910.0
country/TZA,2003,32696932.3
country/TZA,2007,25164343.8
country/TZA,2021,328557282.8
country/TZA,2023,435496378.0
country/TZA,2024,365094126.5
country/TZA,1986,36532206.4
country/TZA,1993,102314117.9
country/TZA,1995,80420894.6
country/TZA,1999,78942177.0
country/TZA,2005,43416573.8
country/TZA,2006,38330164.1
country/TZA,2008,26980662.7
country/TZA,2011,54107822.2
country/TZA,2020,350319266.1
country/TZA,2022,513437532.8
country/TZA,2027,232290921.9
country/TZA,1983,43656475.0
country/TZA,1985,27708193.0
country/TZA,1987,44573799.7
country/TZA,1990,47278694.2
country/TZA,1998,93104515.1
country/TZA,2001,38827923.5
country/TZA,2002,34902454.5
country/TZA,2004,48101099.0
country/TZA,2009,45005994.5
country/TZA,2010,50600457.2
country/TZA,2012,62324461.4
country/TZA,2014,100649984.7
country/TZA,2016,245642480.7
country/TZA,2017,253816132.3
country/TZA,2018,308869077.9
country/TZA,2026,268002055.6
country/TZA,2028,200549109.6
country/THA,1975,103618261.6
country/THA,1982,714183060.7
country/THA,1989,1092030325.5
country/THA,1993,1859270632.3
country/THA,1998,3750875740.7
country/THA,2000,3776657344.7
country/THA,2001,2616961445.6
country/THA,2006,1092649244.7
country/THA,2018,1162077727.0
country/THA,2019,1605198914.6
country/THA,2020,1568340818.1
country/TLS,2022,4505496.6
country/TLS,2025,6565715.5
country/THA,1977,125322814.2
country/THA,1978,195345266.4
country/THA,1979,321220993.1
country/THA,1981,709645861.8
country/THA,1984,848003655.1
country/THA,1994,2022733488.9
country/THA,1997,3469579587.8
country/THA,2004,1284244124.7
country/THA,2009,1085842940.2
country/THA,2011,1176183780.6
country/THA,2014,793152244.8
country/THA,2015,786028989.0
country/THA,2016,1530312879.3
country/THA,1970,32839976.0
country/THA,1974,84956236.0
country/THA,1980,472574904.5
country/THA,1983,750204280.8
country/THA,1986,1026950025.4
country/THA,1987,1050435996.1
country/THA,1992,1876845052.3
country/THA,1996,3112650190.1
country/THA,2002,2098754696.9
country/THA,2003,1729176799.4
country/THA,2017,818353889.3
country/THA,2021,767817875.1
country/THA,2022,1597133821.8
country/THA,2023,1302323683.9
country/THA,2024,1132872193.2
country/THA,2025,994398997.7
country/TLS,2013,47000.0
country/TLS,2015,302000.0
country/TLS,2016,810000.0
country/TLS,2017,1478000.0
country/TLS,2018,2486000.0
country/TLS,2019,3808000.0
country/TLS,2014,176000.0
country/TLS,2020,4113618.3
country/TLS,2023,5558877.8
country/TLS,2026,6638828.7
country/TLS,2027,6517428.2
country/THA,1971,39589992.3
country/THA,1972,40779591.8
country/THA,1973,54543342.2
country/THA,1976,106742898.8
country/THA,1985,912492592.9
country/THA,1988,1125707921.1
country/THA,1990,1358717216.6
