dcid,year,interestPaymentsPPGCurrentUSD
country/MRT,2014,65748228.7
country/MRT,2020,59209209.2
country/MRT,2024,84721391.2
country/MRT,2025,78187427.2
country/MUS,1979,13609260.6
country/MUS,1980,20059146.5
country/MUS,1981,33376229.2
country/MUS,1982,33465953.4
country/MUS,1983,27203944.1
country/MUS,1988,41819018.5
country/MUS,1990,36927513.4
country/MUS,1998,60986918.3
country/MUS,2004,32089205.6
country/MUS,2005,29563846.6
country/MUS,2011,21777321.6
country/MUS,2013,24864415.4
country/MUS,2014,29039561.0
country/MUS,2016,27275502.4
country/MUS,2017,30364713.0
country/MUS,2026,20477794.6
country/MUS,1971,1516107.6
country/MUS,1977,2346253.8
country/MUS,1984,26205190.0
country/MUS,1995,49942155.2
country/MUS,1999,55499643.7
country/MUS,2003,35144135.8
country/MUS,2006,29884542.5
country/MUS,2007,27679972.3
country/MUS,2010,17086569.5
country/MUS,2020,26627251.8
country/MUS,2022,19860882.6
country/MUS,1970,1737600.0
country/MUS,1973,1196788.5
country/MUS,1975,1622741.7
country/MUS,1976,1726394.5
country/MUS,1978,7960602.7
country/MUS,1986,29046508.2
country/MUS,1989,39570696.3
country/MUS,1993,38452099.1
country/MUS,2000,51201063.5
country/MUS,2009,20224092.8
country/MUS,2012,25419633.4
country/MUS,2018,27830212.3
country/MUS,2027,18643863.3
country/MUS,1972,1338762.3
country/MUS,1974,1573369.4
country/MUS,1985,27264585.9
country/MUS,1987,32432356.4
country/MUS,1991,44472200.0
country/MUS,1992,47096438.0
country/MUS,1994,41396570.2
country/MUS,1996,65882855.9
country/MUS,1997,61236600.5
country/MUS,2001,36597023.2
country/MUS,2002,33871294.9
country/MUS,2008,25316941.3
country/MUS,2015,26778457.9
country/MUS,2019,29380748.8
country/MUS,2021,19785692.8
country/MUS,2023,18885540.1
country/MUS,2024,17894871.6
country/MUS,2025,17036180.9
country/MUS,2028,16760996.8
country/MEX,1986,6182928840.6
country/MEX,1989,7094446865.2
country/MEX,1990,5221585693.5
country/MEX,1995,6332818310.1
country/MEX,1996,6434329132.0
country/MEX,2007,7933532827.4
country/MEX,2012,28712239071.0
country/MEX,2013,10283835902.6
country/MEX,2014,10278013580.8
country/MEX,2015,14474980031.7
country/MEX,2023,12208209085.2
country/MEX,2027,8700796661.9
country/MEX,1973,352356627.4
country/MEX,1972,264684859.1
country/MEX,1974,576192652.0
country/MEX,1978,1905934857.3
country/MEX,1982,6177108457.9
country/MEX,1983,6602334235.2
country/MEX,1976,1089328842.7
country/MEX,1985,7523558580.5
country/MEX,1998,5973064671.6
country/MEX,2006,7241205076.1
country/MEX,2011,7317862044.6
country/MEX,2016,12361655706.2
country/MEX,2017,18711714694.9
country/MEX,2018,15898577995.8
country/MEX,1988,6638537013.5
country/MEX,1991,5618256973.7
country/MEX,1992,5017361819.6
country/MEX,1994,5180931706.9
country/MEX,1997,6295531716.3
country/MEX,2001,7473803696.6
country/MEX,2003,6579266568.2
country/MEX,2004,7030560912.9
country/MEX,2008,7176161784.9
country/MEX,2009,6018931745.4
country/MEX,2022,11013080102.9
country/MEX,2028,7772751737.6
country/MEX,1970,221884894.4
country/MEX,1971,230713681.0
country/MEX,1975,834779502.5
country/MEX,1977,1320976922.3
country/MEX,1979,2895315193.1
country/MEX,1980,3888789537.6
country/MEX,1981,4825574491.8
country/MEX,1984,7387193442.5
country/MEX,1987,6330867404.4
country/MEX,1993,4693503199.2
country/MEX,1999,6190770890.8
country/MEX,2000,7974486516.2
country/MEX,2002,6493169896.1
country/MEX,2005,7544566757.6
country/MEX,2010,5858957023.7
country/MEX,2019,17120249676.0
country/MEX,2020,16415184722.5
country/MEX,2021,16154904384.9
country/MEX,2024,11330596928.8
country/MEX,2025,10380322817.2
country/MEX,2026,9855420326.8
country/MDA,1993,270000.0
country/MDA,1994,3595000.0
country/MDA,1996,23786198.7
country/MDA,1999,45994248.8
country/MDA,2009,21919806.0
country/MDA,2017,19960697.9
country/MDA,2019,22788868.2
country/MDA,2024,19404973.5
country/MDA,2000,39829417.9
country/MDA,2001,40396061.6
country/MDA,2003,19978716.2
country/MDA,2006,17265261.8
country/MDA,2007,17831697.5
country/MDA,2008,16810409.5
country/MDA,2016,15483724.0
country/MDA,2023,20988532.9
country/MDA,2025,17984151.7
country/MDA,2026,16395384.8
country/MDA,1995,18845712.6
country/MDA,1997,38324016.5
country/MDA,1998,41874282.3
country/MDA,2002,26087855.2
country/MDA,2004,32056344.7
country/MDA,2005,21956866.0
country/MDA,2011,16047765.4
country/MDA,2012,16586557.5
country/MDA,2015,14658359.7
country/MDA,2022,23093984.1
country/MDA,2010,16298744.8
country/MDA,2013,16819943.1
country/MDA,2014,16915201.4
country/MDA,2018,22274436.9
country/MDA,2020,19555844.9
country/MDA,2021,20570658.9
country/MDA,2027,13578960.1
country/MDA,2028,12253790.4
country/MNG,1995,8609672.9
country/MNG,1999,9392462.2
country/MNG,2001,9803322.9
country/MNG,2005,15219106.5
country/MNG,2006,15202096.3
country/MNG,2008,24296846.8
country/MNG,2010,19677961.5
country/MNG,2026,142617673.4
country/MNG,2027,123330691.7
country/MNG,1992,9523839.2
country/MNG,1994,9328025.9
country/MNG,1997,11632942.8
country/MNG,2007,15371905.3
country/MNG,2009,25518298.8
country/MNG,2013,62255481.5
country/MNG,2014,98207654.5
country/MNG,2017,217427218.3
country/MNG,2019,308542697.9
country/MNG,2025,160504652.0
country/MNG,2028,118798630.0
country/MNG,2000,9390867.1
country/MNG,1993,7305209.7
country/MNG,1996,8073268.4
country/MNG,1998,6919162.8
country/MNG,2002,11786478.8
country/MNG,2003,12106350.4
country/MNG,2011,20480643.8
country/MNG,2012,21999624.5
country/MNG,2015,94618038.3
country/MNG,2016,112455729.7
country/MNG,2018,244132367.3
country/MNG,2020,318987893.6
country/MNG,2021,269041621.1
country/MNG,2022,318375794.9
country/MNG,2023,272140046.7
country/MNG,2004,13953780.2
country/MNG,2024,199507911.2
country/MNE,2008,27332262.6
country/MNE,2013,95929466.3
country/MNE,2014,94427607.7
country/MNE,2017,95620684.8
country/MNE,2022,78489407.3
country/MNE,2023,79900011.8
country/MNE,2024,78950053.2
country/MNE,2006,27750767.7
country/MNE,2007,34263297.0
country/MNE,2010,33205927.7
country/MNE,2012,86829017.5
country/MNE,2016,88375267.0
country/MNE,2021,238885603.0
country/MNE,2009,28028327.4
country/MNE,2011,78143234.0
country/MNE,2015,87574381.0
country/MNE,2019,105064511.5
country/MNE,2025,76562270.6
country/MNE,2026,53666472.6
country/MNE,2027,74141055.6
country/MNE,2018,102114556.7
country/MNE,2020,108641811.2
country/MNE,2028,46266367.8
country/MAR,1974,48677150.2
country/MAR,1981,711833200.5
country/MAR,1983,592061661.9
country/MAR,1971,33926826.9
country/MAR,1972,39796862.4
country/MAR,1975,58729651.8
country/MAR,1976,105632282.0
country/MAR,1982,638218728.5
country/MAR,1984,570639323.3
country/MAR,1985,541854964.9
country/MAR,1986,641502332.8
country/MAR,1987,678194098.4
country/MAR,1991,1080425886.5
country/MAR,2001,893369067.7
country/MAR,2002,1055002339.2
country/MAR,2003,1236048968.5
country/MAR,2005,501866487.8
country/MAR,2006,473476399.6
country/MAR,2007,556480677.1
country/MAR,2008,656231577.8
country/MAR,2010,819669750.4
country/MAR,2014,904321354.8
country/MAR,2021,1017804861.7
country/MAR,2026,552402659.9
country/MAR,1990,789974840.2
country/MAR,1995,1359109901.4
country/MAR,1998,973815798.6
country/MAR,2000,877357826.1
country/MAR,2009,612742516.0
country/MAR,2011,723492550.5
country/MAR,2020,935702313.7
country/MAR,2022,875043513.6
country/MAR,2023,792504702.4
country/MAR,2027,507809266.2
country/MAR,2028,458927653.0
country/MAR,1970,24861787.2
country/MAR,1973,47148880.2
country/MAR,1977,193039447.4
country/MAR,1979,471116592.9
country/MAR,1988,839436017.5
country/MAR,1989,1096663204.8
country/MAR,2013,1087575058.3
country/MAR,2015,880116062.1
country/MAR,2016,928958926.1
country/MAR,2018,932222297.5
country/MAR,2024,730384883.1
country/MAR,1978,314383103.7
country/MAR,1980,639424603.3
country/MAR,1992,2295100229.6
country/MAR,1993,1277023710.8
country/MAR,1994,1362403712.7
country/MAR,1996,1326505571.6
country/MAR,1997,989815471.9
country/MAR,1999,1013593270.5
country/MAR,2004,508621376.2
country/MAR,2012,756025612.1
country/MAR,2017,927486428.2
country/MAR,2019,947246117.7
country/MAR,2025,609271308.1
country/MOZ,1985,22492945.3
country/MOZ,1986,36447795.5
country/MOZ,1987,17561180.7
country/MOZ,1991,33685745.4
country/MOZ,2005,23041884.4
country/MOZ,2007,15772337.9
country/MOZ,2012,37501233.8
country/MOZ,2013,75241779.4
country/MOZ,2014,116861314.1
country/MOZ,2016,100275326.4
country/MOZ,2018,124476079.9
country/MOZ,2024,103855980.2
country/MOZ,2026,86022943.9
country/MOZ,2027,75319908.9
country/MOZ,1984,4895197.6
country/MOZ,1994,55072566.8
country/MOZ,1996,46499157.8
country/MOZ,1999,34378255.5
country/MOZ,2003,22095922.2
country/MOZ,2008,20419495.9
country/MOZ,2010,49254684.3
country/MOZ,2019,137397772.3
country/MOZ,2023,157596058.1
country/MOZ,2025,94270192.8
country/MOZ,1990,22458337.2
country/MOZ,1997,41470945.3
country/MOZ,1998,28856486.6
country/MOZ,2001,8434505.2
country/MOZ,2002,18056823.3
country/MOZ,2004,21299174.1
country/MOZ,2006,20703576.8
country/MOZ,2020,116727241.0
country/MOZ,2022,161641667.0
country/MOZ,1988,26897471.9
country/MOZ,1989,31744981.6
country/MOZ,1992,43602822.9
country/MOZ,1993,75640400.1
country/MOZ,1995,74613129.3
country/MOZ,2000,20649367.7
country/MOZ,2009,24903379.6
country/MOZ,2011,35138857.8
country/MOZ,2015,144311068.1
country/MOZ,2017,109849117.6
country/MOZ,2021,94164092.1
country/MOZ,2028,62639321.8
country/MMR,1975,11420377.9
country/MMR,1977,11946565.4
country/MMR,1980,44924766.2
country/MMR,1982,53124714.8
country/MMR,1990,12697882.6
country/MMR,1994,117576732.0
country/MMR,1996,18666514.5
country/MMR,1997,14361482.9
country/MMR,2002,1228803.6
country/MMR,2007,22458697.5
country/MMR,2012,268474036.8
country/MMR,2013,737802511.5
country/MMR,2014,292035657.2
country/MMR,2015,240859646.2
country/MMR,2018,286907158.9
country/MMR,2022,170749067.0
country/MMR,1970,4407312.3
country/MMR,1971,5214054.2
country/MMR,1973,12756508.7
country/MMR,1978,20025362.5
country/MMR,1983,64836245.4
country/MMR,1986,86668730.0
country/MMR,1993,87779252.7
country/MMR,1999,24596241.7
country/MMR,2004,1250527.8
country/MMR,2005,1130308.7
country/MMR,2011,67947962.5
country/MMR,2017,200861732.0
country/MMR,2019,176053789.2
country/MMR,2025,137013024.6
country/MMR,2027,102151183.9
country/MMR,1974,9315776.6
country/MMR,1984,64685217.6
country/MMR,1988,39778013.4
country/MMR,1992,25780898.6
country/MMR,1995,69402982.6
country/MMR,2001,1315398.6
country/MMR,2003,1259674.5
country/MMR,2006,16317998.4
country/MMR,2008,24996138.3
country/MMR,2009,28793750.2
country/MMR,2016,257127358.5
country/MMR,2021,1599358522.0
country/MMR,2026,123097288.2
country/MMR,1972,6528337.0
country/MMR,1976,9488038.3
country/MMR,1979,35525403.7
country/MMR,1981,56535103.7
country/MMR,1985,66777564.7
country/MMR,1987,68203867.5
country/MMR,1989,70569630.7
country/MMR,1991,49961571.4
country/MMR,1998,9470653.0
country/MMR,2000,1989752.3
country/MMR,2010,39625317.5
country/MMR,2020,97354447.2
country/MMR,2023,162173537.3
country/MMR,2024,150243681.5
country/MMR,2028,86438611.7
country/NPL,1972,130966.0
country/NPL,1975,471522.3
country/NPL,1976,647793.1
country/NPL,1986,10238453.4
country/NPL,1989,24723625.9
country/NPL,1992,26781628.2
country/NPL,1997,26303385.0
country/NPL,2003,30285462.7
country/NPL,2007,30119593.7
country/NPL,2008,33883378.2
country/NPL,2010,32397994.1
country/NPL,2014,35314912.9
country/NPL,2016,35347191.8
country/NPL,2021,61522078.5
country/NPL,2028,86013869.6
country/NPL,1974,315240.3
country/NPL,1983,4173207.0
country/NPL,1984,5374486.4
country/NPL,1987,13519989.7
country/NPL,1990,23984983.6
country/NPL,1991,25360088.7
country/NPL,1996,29667710.6
country/NPL,2004,30557987.6
country/NPL,2011,34958767.1
country/NPL,2017,36093809.1
country/NPL,2019,51728496.1
country/NPL,1973,219566.5
country/NPL,1978,1086856.1
country/NPL,1982,3180541.7
country/NPL,1994,29362139.7
country/NPL,1995,29424211.4
country/NPL,1999,30027497.7
country/NPL,2002,26800536.1
country/NPL,2005,29930877.7
country/NPL,2009,32291224.3
country/NPL,2012,32862415.4
country/NPL,2018,41324712.0
country/NPL,2020,53961804.6
country/NPL,2024,102346275.4
country/NPL,2027,92605855.3
country/NPL,1970,197837.8
country/NPL,1971,100868.3
country/NPL,1977,809776.3
country/NPL,1979,1488004.3
country/NPL,1980,1879341.8
country/NPL,1981,2478163.3
country/NPL,1985,7380238.0
country/NPL,1988,19097863.8
country/NPL,1993,26727589.5
country/NPL,1998,25642965.8
country/NPL,2000,27995968.3
country/NPL,2001,25894120.0
country/NPL,2006,29800626.7
country/NPL,2013,35760850.8
country/NPL,2015,32386347.9
country/NPL,2022,93787144.1
country/NPL,2023,100891791.7
country/NPL,2025,102555002.8
country/NPL,2026,100082737.3
country/NIC,1970,7958185.8
country/NIC,1971,9491068.3
country/NIC,1972,12479717.7
country/NIC,1974,31466565.0
country/NIC,1983,39793323.8
country/NIC,1985,34326792.2
country/NIC,1986,20816947.8
country/NIC,2005,44156905.1
country/NIC,2013,44655732.5
country/NIC,2018,93600027.6
country/NIC,2025,160594108.2
country/NIC,1976,43253351.4
country/NIC,1977,55020044.5
country/NIC,1984,35715463.4
country/NIC,1988,14176000.0
country/NIC,1989,4050000.0
country/NIC,1990,7020000.0
country/NIC,1993,56685728.7
country/NIC,1994,96263639.3
country/NIC,1997,130296692.7
country/NIC,1999,77748419.1
country/NIC,2001,55825591.2
country/NIC,2003,43023142.5
country/NIC,2004,33863175.9
country/NIC,2007,45869441.9
country/NIC,2009,37285074.0
country/NIC,2011,38967554.7
country/NIC,2014,55812023.6
country/NIC,2017,83162010.3
country/NIC,2020,117445500.5
country/NIC,2022,145568891.5
country/NIC,2026,151684058.3
country/NIC,1973,19885276.2
country/NIC,1981,94397998.3
country/NIC,1982,112163307.0
country/NIC,1975,37628457.9
country/NIC,1978,53219386.3
country/NIC,1979,40398891.6
country/NIC,1980,44033357.1
country/NIC,1987,24031146.2
country/NIC,1991,199821928.8
country/NIC,1992,37437664.2
country/NIC,2000,79025448.1
country/NIC,2008,39119472.8
country/NIC,1995,76370415.5
country/NIC,1996,72244949.6
country/NIC,1998,91580855.0
country/NIC,2002,38999268.7
country/NIC,2006,48710190.9
country/NIC,2010,33503024.8
country/NIC,2023,159794450.6
country/NIC,2024,164108472.8
country/NIC,2028,126519489.9
country/NIC,2012,39198454.7
country/NIC,2015,60890095.0
country/NIC,2016,74302925.0
country/NIC,2019,118899399.7
country/NIC,2021,112059192.0
country/NIC,2027,140193526.8
country/NER,1972,663664.1
country/NER,1973,665929.3
country/NER,1976,2438113.9
country/NER,1978,3780499.7
country/NER,1983,31032635.8
country/NER,1984,22277577.7
country/NER,1985,29236358.6
country/NER,1986,34967571.1
country/NER,1989,14403792.5
country/NER,1997,9651401.8
country/NER,2000,8080083.3
country/NER,2007,7344145.5
country/NER,2010,8025662.7
country/NER,2011,10001732.2
country/NER,2013,21615465.3
country/NER,2026,78338395.4
country/NER,2027,71688574.6
country/NER,1971,555452.1
country/NER,1981,33709138.7
country/NER,1987,54346909.3
country/NER,1990,7241395.7
country/NER,1991,11064054.1
country/NER,1995,7036984.9
country/NER,2002,6921549.4
country/NER,2004,11231500.5
country/NER,2008,6308548.8
country/NER,2012,12806983.6
country/NER,2015,23920366.7
country/NER,2016,32077758.9
country/NER,2021,64126156.3
country/NER,2024,86928435.7
country/NER,2028,64516659.6
country/NER,1970,847596.1
country/NER,1979,6726026.2
country/NER,1988,47665240.0
country/NER,1996,5514248.9
country/NER,1998,8937110.4
country/NER,2005,11190120.4
country/NER,2009,8022063.9
country/NER,2014,28967699.1
country/NER,2017,37789288.3
country/NER,2018,43798613.1
country/NER,2020,50276777.5
country/NER,2025,83982255.9
country/NER,1974,563416.3
country/NER,1975,2327657.9
country/NER,1977,3064926.4
country/NER,1980,16070541.5
country/NER,1982,44409759.7
country/NER,1992,5207799.7
country/NER,1993,14451022.0
country/NER,1994,8760966.6
country/NER,1999,10083512.9
country/NER,2001,5581370.9
country/NER,2003,9691925.6
country/NER,2006,8191018.8
country/NER,2019,34507281.0
country/NER,2022,81083172.2
country/NER,2023,86361050.2
country/NGA,1972,25564148.6
country/NGA,1976,38390962.6
country/NGA,1985,1243651173.0
country/NGA,1989,1469804132.1
country/NGA,1991,2041366446.9
country/NGA,1997,531757109.6
country/NGA,2011,77441686.0
country/NGA,2013,167714275.7
country/NGA,2017,206684431.4
country/NGA,2019,1095802093.8
country/NGA,2022,1272672537.1
country/NGA,2025,1413370965.2
country/NGA,2026,1317727341.5
country/NGA,1973,31599869.8
country/NGA,1974,35003665.1
country/NGA,1975,39721067.1
country/NGA,1977,43767632.7
country/NGA,1978,47800813.6
country/NGA,1984,1128199612.0
country/NGA,1993,859898394.3
country/NGA,1994,1073228519.8
country/NGA,2005,4936893035.1
country/NGA,2007,86487770.2
country/NGA,2016,174937236.0
country/NGA,2018,699147951.9
country/NGA,2023,1417803867.1
country/NGA,1979,209658515.3
country/NGA,1981,540202980.6
country/NGA,1986,477109035.7
country/NGA,1987,578407790.5
country/NGA,1992,1828301258.2
country/NGA,1995,839576391.5
country/NGA,2001,787050717.5
country/NGA,2002,312947716.4
country/NGA,2003,409292537.1
country/NGA,2004,540841206.0
country/NGA,2006,258691739.9
country/NGA,2015,282338640.9
country/NGA,2028,1171454529.7
country/NGA,1970,19967274.3
country/NGA,1971,23189460.4
country/NGA,1980,438155016.5
country/NGA,1982,764934356.8
country/NGA,1983,934666400.2
country/NGA,1988,1452405891.0
country/NGA,1990,2120312159.1
country/NGA,1996,1025152202.3
country/NGA,1998,511798052.8
country/NGA,1999,404420404.5
country/NGA,2000,672724947.2
country/NGA,2008,87379107.4
country/NGA,2009,84670982.9
country/NGA,2010,59261438.3
country/NGA,2012,93800635.6
country/NGA,2014,126133512.1
country/NGA,2020,1114975578.0
country/NGA,2021,1113162135.1
country/NGA,2024,1411385734.3
country/NGA,2027,1294602442.9
country/MKD,1993,2678000.0
country/MKD,1996,24463731.2
country/MKD,2003,40778052.4
country/MKD,2009,47310161.0
country/MKD,2022,87582083.4
country/MKD,2023,88005093.9
country/MKD,2026,66199299.5
country/MKD,1998,47824909.6
country/MKD,1999,35391841.8
country/MKD,2013,62908403.7
country/MKD,2014,62003727.5
country/MKD,2025,55935842.7
country/MKD,1994,33110553.8
country/MKD,2001,48045517.4
country/MKD,2002,42339913.3
country/MKD,2004,36759414.1
country/MKD,2005,40699331.3
country/MKD,2007,50661843.9
country/MKD,2011,59813288.1
country/MKD,2012,64664224.9
country/MKD,2015,77711397.6
country/MKD,2016,86263426.5
country/MKD,2017,112110000.6
country/MKD,2019,115090241.4
country/MKD,2027,33955855.7
country/MKD,1995,9206422.6
country/MKD,1997,60776686.9
country/MKD,2000,30326066.5
country/MKD,2006,52038653.7
country/MKD,2008,54430764.0
country/MKD,2010,56420943.0
country/MKD,2018,105363615.6
country/MKD,2020,112364163.6
country/MKD,2021,129172160.7
country/MKD,2024,58364584.8
country/MKD,2028,30590450.2
country/PAK,1973,83827355.0
country/PAK,1980,246131765.3
country/PAK,1984,320653572.3
country/PAK,1985,303043741.5
country/PAK,1996,791471150.1
country/PAK,2000,641634560.6
country/PAK,2017,1322590890.5
country/PAK,2023,1851353431.1
country/PAK,2025,1527352103.7
country/PAK,1970,80299900.1
country/PAK,1972,75554511.8
country/PAK,1976,128736566.8
country/PAK,1979,213243758.2
country/PAK,1987,387546976.0
country/PAK,1989,449108692.2
country/PAK,1994,756546300.7
country/PAK,1995,822476804.6
country/PAK,1997,765161054.4
country/PAK,2001,578996393.1
country/PAK,2002,633674346.2
country/PAK,2004,627633224.1
country/PAK,2006,729467268.9
country/PAK,2009,806858848.9
country/PAK,2011,713642634.2
country/PAK,2012,687671953.0
country/PAK,2013,672773156.4
country/PAK,2015,942707977.4
country/PAK,2018,1832355360.0
country/PAK,2022,2167193006.3
country/PAK,2024,1691336602.6
country/PAK,2028,987912364.1
country/PAK,1977,140163436.5
country/PAK,1981,203104399.3
country/PAK,1982,255939603.9
country/PAK,1983,316884843.6
country/PAK,1988,433802853.5
country/PAK,1991,576694288.0
country/PAK,1992,615225109.1
country/PAK,1993,681372045.0
country/PAK,1999,677917265.8
country/PAK,2003,693469784.0
country/PAK,2005,605282979.3
country/PAK,2007,863347221.4
country/PAK,2008,886123088.7
country/PAK,2010,783632303.5
country/PAK,2019,2157219343.7
country/PAK,2020,1721272104.0
country/PAK,2021,1728542433.4
country/PAK,2027,1193106532.0
country/PAK,1971,59947012.1
country/PAK,1974,84917740.4
country/PAK,1975,102781627.7
country/PAK,1978,176171982.1
country/PAK,1986,344313942.0
country/PAK,1990,501102743.3
country/PAK,1998,566496368.7
country/PAK,2014,690874754.1
country/PAK,2016,1112231779.9
country/PAK,2026,1342630955.3
country/PNG,1970,1340240.0
country/PNG,1971,2253694.3
country/PNG,1978,22555921.1
country/PNG,1980,29639275.3
country/PNG,1986,63155257.2
country/PNG,1989,71631668.7
country/PNG,1997,63759851.3
country/PNG,1998,53692805.0
country/PNG,1999,52289805.7
country/PNG,2003,45672001.9
country/PNG,2004,41505744.1
country/PNG,2010,16341615.8
country/PNG,2012,18095963.1
country/PNG,2019,149484543.2
country/PNG,2022,136830763.6
country/PNG,2023,148692874.6
country/PNG,2027,125540167.0
country/PNG,2028,118106661.4
country/PNG,1973,7347799.0
country/PNG,1975,15821237.8
country/PNG,1985,66053797.9
country/PNG,1993,83864128.2
country/PNG,1994,78976120.9
country/PNG,2001,48018322.0
country/PNG,2005,38365084.8
country/PNG,2008,32144120.9
country/PNG,2009,21180609.5
country/PNG,2011,19492918.8
country/PNG,2015,20768459.8
country/PNG,2016,25331339.6
country/PNG,2020,143262761.1
country/PNG,2024,145941064.7
country/PNG,2026,132883558.2
country/PNG,1972,4967529.7
country/PNG,1979,26666519.9
country/PNG,1982,61887583.4
country/PNG,1987,77067983.9
country/PNG,1988,85082470.4
country/PNG,1991,78264970.5
country/PNG,1995,82105315.3
country/PNG,2000,54109261.3
country/PNG,2002,46852956.8
country/PNG,2007,39116438.8
country/PNG,2014,19774309.0
country/PNG,2018,88117249.3
country/PNG,1974,12916468.0
country/PNG,1976,18786123.7
country/PNG,1977,18858780.9
country/PNG,1981,42810187.5
country/PNG,1983,58983096.5
country/PNG,1984,84550732.6
country/PNG,1990,86174437.1
country/PNG,1992,78130060.6
country/PNG,1996,73411524.2
country/PNG,2006,37994281.2
country/PNG,2013,17732243.6
country/PNG,2017,50550468.1
country/PNG,2021,99969992.2
country/PNG,2025,139545138.0
country/PRY,1975,10240707.8
country/PRY,1978,19394881.3
country/PRY,1986,90432947.4
country/PRY,1994,75326459.5
country/PRY,1997,64175940.0
country/PRY,1998,70457310.7
country/PRY,2000,99843955.9
country/PRY,2006,97323925.3
country/PRY,2008,95957337.5
country/PRY,2015,134585711.8
country/PRY,2017,210671384.9
country/PRY,2021,365268223.3
country/PRY,2023,382013405.4
country/PRY,2026,372787678.9
country/PRY,1976,10848125.1
country/PRY,1988,114724391.1
country/PRY,1996,61713940.3
country/PRY,2007,103877248.7
country/PRY,2013,65544110.0
country/PRY,2022,378402368.2
country/PRY,2028,328136163.0
country/PRY,1972,7507549.6
country/PRY,1974,8564382.3
country/PRY,1979,25607760.5
country/PRY,1981,34976405.4
country/PRY,1982,44254412.6
country/PRY,1985,80746248.1
country/PRY,1987,94040955.6
country/PRY,1990,79231653.1
country/PRY,1993,80629604.2
country/PRY,1995,88262619.5
country/PRY,1999,70779220.2
country/PRY,2002,80563776.9
country/PRY,2009,96773300.4
country/PRY,2012,58875806.1
country/PRY,2016,177923149.8
country/PRY,2019,329974760.5
country/PRY,2020,358523802.5
country/PRY,2024,382323615.1
country/PRY,1970,4578685.1
country/PRY,1971,5803446.0
country/PRY,1973,7875413.0
country/PRY,1977,13794156.5
country/PRY,1980,38662252.6
country/PRY,1983,47639508.5
country/PRY,1984,59726540.9
country/PRY,1989,66821779.9
country/PRY,1991,93493558.4
country/PRY,1992,232908395.3
country/PRY,2001,105426390.1
country/PRY,2003,80482946.9
country/PRY,2004,127165534.1
country/PRY,2005,94538760.9
country/PRY,2010,65219246.7
country/PRY,2011,65652822.9
country/PRY,2014,77246133.4
country/PRY,2018,254230779.4
country/PRY,2025,387318849.4
country/PRY,2027,344964932.4
country/PER,1970,46005249.0
country/PER,1976,204393360.5
country/PER,1979,443414346.6
country/PER,1984,375858192.4
country/PER,1988,94777757.9
country/PER,1989,125314430.0
country/PER,1990,67503467.1
country/PER,1992,299603923.1
country/PER,1997,929477499.0
country/PER,1998,925122566.2
country/PER,2004,1242157003.7
country/PER,2005,1403620636.7
country/PER,2007,1512248529.7
country/PER,2012,969582409.7
country/PER,2014,865751551.3
country/PER,2016,876386521.5
country/PER,2021,1108653926.5
country/PER,1972,56067927.1
country/PER,1974,118095790.7
country/PER,1982,553111676.2
country/PER,1987,168552541.1
country/PER,1999,1086998088.0
country/PER,2000,1105819880.5
country/PER,2008,1184751016.2
country/PER,2009,1084014460.8
country/PER,2010,1095956991.8
country/PER,2020,919232911.0
country/PER,2026,1232950739.6
country/PER,1971,53640040.7
country/PER,1980,551284441.1
country/PER,1981,533989929.0
country/PER,1995,415417539.4
country/PER,1996,1220965541.1
country/PER,2001,1076993493.6
country/PER,2003,1187167612.6
country/PER,2006,1389575367.9
country/PER,2013,950789293.0
country/PER,1973,97761185.7
country/PER,1975,191644022.4
country/PER,1977,253576227.3
country/PER,1978,323434842.5
country/PER,1983,405661537.2
country/PER,1985,332181545.7
country/PER,1986,207962177.8
country/PER,1991,363144405.5
country/PER,2019,979014486.7
country/PER,2024,1457809945.0
country/PER,2025,1452529152.2
country/PER,2028,1135792999.0
country/PER,1993,765568565.4
country/PER,1994,373156561.6
country/PER,2002,1115040938.1
country/PER,2011,1000794410.0
country/PER,2015,810868602.7
country/PER,2017,969073716.1
country/PER,2018,981676262.9
country/PER,2022,1424158736.2
country/PER,2023,1462597371.4
country/PER,2027,1189855305.4
country/PHL,1973,38834763.2
country/PHL,1975,71596951.9
country/PHL,1976,102580223.6
country/PHL,1977,136167308.4
country/PHL,1979,308319841.6
country/PHL,1985,799346437.8
country/PHL,1990,1485736919.5
country/PHL,1999,1635101631.8
country/PHL,2008,2864788016.0
country/PHL,2027,849840534.5
country/PHL,1972,38255059.3
country/PHL,1981,527829093.3
country/PHL,1982,545382829.2
country/PHL,1983,661038545.2
country/PHL,1984,799108231.3
country/PHL,1989,1541459735.4
country/PHL,1993,1674011065.8
country/PHL,1998,1476556216.6
country/PHL,2001,1958844022.5
country/PHL,2002,2037020053.5
country/PHL,2003,1868934404.0
country/PHL,2004,2246332919.9
country/PHL,2005,2409073735.7
country/PHL,2006,2735936776.9
country/PHL,2010,2976857441.4
country/PHL,2011,2849989398.6
country/PHL,2013,2670689425.5
country/PHL,2014,2549451730.5
country/PHL,2022,1127966349.1
country/RUS,1995,2591173259.4
country/RUS,2001,4971371346.0
country/RUS,2004,4545473896.5
country/RUS,2005,4520648372.9
country/RUS,2012,3076572910.2
country/RUS,2014,4212672070.6
country/RUS,2018,8929647784.4
country/RUS,2023,5557444928.8
country/RUS,2024,5124772830.8
